dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
HD,1000,0.0007,2,0.1,0.0,RND,154505,154819,0.2347388
HD,1000,0.0006,2,0.1,0.0,CHIM,130220,130692,0.2977414
HD,1000,0.0006,2,0.1,0.0,CHI,129142,129498,0.2937173
HD,1000,0.0006,2,0.1,0.0,RND,154532,154823,0.2462035
HD,1000,0.0005,2,0.1,0.0,CHIM,130220,130692,0.3032622
HD,1000,0.0005,2,0.1,0.0,CHI,129142,129498,0.3099091
HD,1000,0.0005,2,0.1,0.0,RND,154521,154835,0.2404328
HD,1000,0.0004,2,0.1,0.0,CHIM,130220,130692,0.2966817
HD,1000,0.0004,2,0.1,0.0,CHI,129142,129498,0.2975063
HD,1000,0.0004,2,0.1,0.0,RND,154498,154849,0.2486777
HD,1000,0.0003,2,0.1,0.0,CHIM,130220,130692,0.2958462
HD,1000,0.0003,2,0.1,0.0,CHI,129142,129498,0.2934743
HD,1000,0.0003,2,0.1,0.0,RND,154534,154793,0.2431202
HD,1000,0.0002,2,0.1,0.0,CHIM,130220,130692,0.300236
HD,1000,0.0002,2,0.1,0.0,CHI,129142,129498,0.2866991
HD,1000,0.0002,2,0.1,0.0,RND,154531,154975,0.2651197
HD,1000,0.0001,2,0.1,0.0,CHIM,130699,131107,0.2952222
HD,1000,0.0001,2,0.1,0.0,CHI,129074,129406,0.2983244
HD,1000,0.0001,2,0.1,0.0,RND,154549,154920,0.2290612
HD,1000,9.0e-5,2,0.1,0.0,CHIM,130699,131107,0.3012482
HD,1000,9.0e-5,2,0.1,0.0,CHI,129074,129406,0.296108
HD,1000,9.0e-5,2,0.1,0.0,RND,154501,154890,0.2366061
HD,1000,8.0e-5,2,0.1,0.0,CHIM,130699,131107,0.2641461
HD,1000,8.0e-5,2,0.1,0.0,CHI,129074,129406,0.2843374
HD,1000,8.0e-5,2,0.1,0.0,RND,154484,154882,0.2347762
HD,1000,7.0e-5,2,0.1,0.0,CHIM,130699,131107,0.2592662
HD,1000,7.0e-5,2,0.1,0.0,CHI,129074,129406,0.2724148
HD,1000,7.0e-5,2,0.1,0.0,RND,154491,154782,0.2245482
HD,1000,6.0e-5,2,0.1,0.0,CHIM,130699,131107,0.2596203
HD,1000,6.0e-5,2,0.1,0.0,CHI,129074,129406,0.2697447
HD,1000,6.0e-5,2,0.1,0.0,RND,154431,154818,0.2115473
HD,1000,5.0e-5,2,0.1,0.0,CHIM,130699,131107,0.2637149
HD,1000,5.0e-5,2,0.1,0.0,CHI,129074,129406,0.2806325
HD,1000,5.0e-5,2,0.1,0.0,RND,154500,154775,0.2207448
HD,1000,4.0e-5,2,0.1,0.0,CHIM,130699,131107,0.2454251
HD,1000,4.0e-5,2,0.1,0.0,CHI,129074,129406,0.2679799
HD,1000,4.0e-5,2,0.1,0.0,RND,154542,154764,0.2212305
HD,1000,3.0e-5,2,0.1,0.0,CHIM,130699,131107,0.2410748
HD,1000,3.0e-5,2,0.1,0.0,CHI,129074,129406,0.2601036
HD,1000,3.0e-5,2,0.1,0.0,RND,154555,154806,0.2233273
HD,1000,2.0e-5,2,0.1,0.0,CHIM,130699,131107,0.2412801
HD,1000,2.0e-5,2,0.1,0.0,CHI,129074,129406,0.269601
HD,1000,2.0e-5,2,0.1,0.0,RND,154555,154740,0.2203074
HD,1000,1.0e-5,2,0.1,0.0,CHIM,130699,131107,0.2594459
HD,1000,1.0e-5,2,0.1,0.0,CHI,129074,129406,0.274599
HD,1000,1.0e-5,2,0.1,0.0,RND,154524,154848,0.2137113
HD,1000,9.0e-6,2,0.1,0.0,CHIM,130699,131107,0.260407
HD,1000,9.0e-6,2,0.1,0.0,CHI,129074,129406,0.275664
HD,1000,9.0e-6,2,0.1,0.0,RND,154524,154836,0.2174389
HD,1000,8.0e-6,2,0.1,0.0,CHIM,130699,131107,0.2602996
