wareh,capacity,buffer,QMK,CHI,CHILOC,KLINKQMK,GP,GS,BS,RND
2.0,1000.0,0.0,0.24043581974082906,0.2411449938753143,0.24348526851911545,0.24043581974082906,0.049481013474308555,0.052046934433627734,0.052046934433627734,0.0
2.0,1000.0,0.0,0.24673376904627997,0.24722507741339073,0.2466885169598355,0.24673376904627997,0.06690197751617766,0.03022192916109101,0.03022192916109101,0.0
2.0,1000.0,0.0,0.24823616178361407,0.24821005502000426,0.24826226854722389,0.24823616178361407,0.08478824151367015,0.006154669521006184,0.006154669521006184,0.0
3.0,1000.0,0.0,0.3302916088077762,0.3348756413624495,0.3346022078416445,0.3302916088077762,0.0887264967804543,0.05993019403057098,0.05993019403057098,0.0
3.0,1000.0,0.0,0.30698938009385035,0.32279038302533103,0.3343069142139229,0.30698938009385035,0.09974013980907792,0.049878123422852694,0.049878123422852694,0.0
3.0,1000.0,0.0,0.33152080003455875,0.3364616182124498,0.3364616182124498,0.33152080003455875,0.11449738649617691,0.03857618039656141,0.03857618039656141,0.0
4.0,1000.0,0.0,0.379898528321453,0.3698095104258031,0.3769716470491319,0.379898528321453,0.10474261374374283,0.05589180230952251,0.05589180230952251,0.0
4.0,1000.0,0.0,0.3810891728090139,0.38144825143267513,0.3819043783330017,0.3810891728090139,0.11534672923045564,0.05288160595488223,0.05288160595488223,0.0
4.0,1000.0,0.0,0.3792423046566693,0.3810011010747659,0.3809669969890964,0.3792423046566693,0.11512564919563073,0.048252409210051916,0.048252409210051916,0.0
2.0,1100.0,100.0,0.23743303392947568,0.25497081478717454,0.2588155334630454,0.0,0.11676084117380525,0.10510008262480341,0.07129720941389694,0.0
2.0,1100.0,100.0,0.22904635398194562,0.25572649343870657,0.2557934112703012,0.0,0.12350354999096613,0.08187396695597471,0.095873177325562,0.0
2.0,1100.0,100.0,0.23411858843952582,0.25033227547671355,0.25059673963164886,0.0,0.13536496053381075,0.05851438956248134,0.12011419426587466,0.0
3.0,1100.0,100.0,0.32054782357772305,0.3373898470622184,0.33778384497569425,0.0,0.14304343965727728,0.11058578055980994,0.06483207919912992,0.0
3.0,1100.0,100.0,0.3234645406816856,0.3351704214005945,0.33528153559821106,0.0,0.1301925053473708,0.10734187060751688,0.08549681935609321,0.0
3.0,1100.0,100.0,0.32127978018786785,0.3384023410885615,0.33905016139661126,0.0,0.1322949592878444,0.09965263428309745,0.10464531838134272,0.0
4.0,1100.0,100.0,0.36410736454286974,0.3770073285010612,0.3793099995995355,0.0,0.10672379960754474,0.09535561251051217,0.05586980897841498,0.0
4.0,1100.0,100.0,0.3676175875268042,0.3782290226257039,0.3790807431010641,0.0,0.13151566163650574,0.09891480791198215,0.0705374857211567,0.0
4.0,1100.0,100.0,0.3655929111022874,0.3756050241507044,0.37980689488789143,0.0,0.1416824571896722,0.09635150960750705,0.08765625078533767,0.0
2.0,1200.0,200.0,0.21802138482300426,0.25246548323471396,0.2525346897816534,0.0,0.15601923942004914,0.13702896293989408,0.08863974531990726,0.0
2.0,1200.0,200.0,0.22395623059681757,0.2527042641756345,0.2527042641756345,0.0,0.15755036126463506,0.12166752516323032,0.1164190948197853,0.0
2.0,1200.0,200.0,0.21764413871356636,0.23618892277143466,0.23618892277143466,0.0,0.1663073540883625,0.10107084603928795,0.13874193319622719,0.0
3.0,1200.0,200.0,0.3045963146769598,0.33344246852311366,0.333637763073247,0.0,0.12826256777869682,0.14152536531568793,0.0732067365131881,0.0
3.0,1200.0,200.0,0.3083262355838954,0.33477014801685046,0.33673257982090654,0.0,0.13190879583803317,0.13060818121129814,0.09179691996040606,0.0
3.0,1200.0,200.0,0.3062744077063265,0.33370360727819726,0.3338193178859672,0.0,0.14541352078451797,0.13317712401284387,0.11388238016720187,0.0
4.0,1200.0,200.0,0.3500468288341432,0.3723746099753178,0.3728092643474751,0.0,0.11034011704621305,0.12137723342492124,0.051087412098914875,0.0
4.0,1200.0,200.0,0.34983759926647706,0.37231986987220334,0.375210447521511,0.0,0.12089659709595368,0.11904206878331547,0.07040473267336989,0.0
4.0,1200.0,200.0,0.351338295562562,0.37052061852992657,0.3751071311701061,0.0,0.14669049090748543,0.12724845601259083,0.0901719812384103,0.0
2.0,2000.0,0.0,0.27692931999562,0.2734188303950428,0.2744945217038435,0.27692931999562,0.11546612216503815,0.0348279215969185,0.0348279215969185,0.0
2.0,2000.0,0.0,0.27279540021965243,0.2734543575166355,0.2737579947025002,0.27279540021965243,0.11440661541443242,0.057419729956715515,0.057419729956715515,0.0
2.0,2000.0,0.0,0.2719541203688618,0.26930822118674447,0.275212616898563,0.2719541203688618,0.11622405422138227,0.07667894033692857,0.07667894033692857,0.0
3.0,2000.0,0.0,0.3719043209711347,0.3690836201313472,0.36914249623995765,0.3719043209711347,0.1667424919580588,0.04179668473984788,0.04179668473984788,0.0
3.0,2000.0,0.0,0.3731641795846582,0.36876196399942085,0.372279446854373,0.3731641795846582,0.17395454082371298,0.04831713110666658,0.04831713110666658,0.0
3.0,2000.0,0.0,0.3696915463650772,0.3714003859713433,0.37246773689260726,0.3696915463650772,0.17340679007687088,0.07036969154636508,0.07036969154636508,0.0
4.0,2000.0,0.0,0.42132308510381167,0.41745099461001134,0.4182776206704856,0.42132308510381167,0.17421990186836822,0.04020496459043332,0.04020496459043332,0.0
