wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,1.312914e6,1.299028e6,1.444276e6,1.444276e6,1.550802e6
2.0,10000.0,0.0,1.290915e6,1.277665e6,1.396399e6,1.396399e6,1.546307e6
2.0,10000.0,0.0,1.262021e6,1.251127e6,1.344052e6,1.344052e6,1.532691e6
3.0,10000.0,0.0,1.468033e6,1.439951e6,1.731028e6,1.731028e6,1.865636e6
3.0,10000.0,0.0,1.45151e6,1.429316e6,1.684539e6,1.684539e6,1.862096e6
3.0,10000.0,0.0,1.425161e6,1.406104e6,1.63629e6,1.63629e6,1.852252e6
4.0,10000.0,0.0,1.545882e6,1.522606e6,1.927331e6,1.927331e6,2.064703e6
4.0,10000.0,0.0,1.525619e6,1.510408e6,1.8874e6,1.8874e6,2.061915e6
4.0,10000.0,0.0,1.515948e6,1.495622e6,1.84501e6,1.84501e6,2.05385e6
2.0,12000.0,2000.0,1.181223e6,1.169768e6,1.262489e6,1.276861e6,1.445931e6
2.0,12000.0,2000.0,1.168809e6,1.165011e6,1.215327e6,1.228928e6,1.436902e6
2.0,12000.0,2000.0,1.140739e6,1.135553e6,1.162466e6,1.173574e6,1.410225e6
3.0,12000.0,2000.0,1.336248e6,1.326877e6,1.509597e6,1.574426e6,1.741208e6
3.0,12000.0,2000.0,1.33583e6,1.325218e6,1.473254e6,1.528148e6,1.737848e6
3.0,12000.0,2000.0,1.320216e6,1.314564e6,1.433528e6,1.477765e6,1.728254e6
4.0,12000.0,2000.0,1.437776e6,1.430389e6,1.704269e6,1.788563e6,1.933533e6
4.0,12000.0,2000.0,1.425258e6,1.418103e6,1.6714e6,1.745415e6,1.931932e6
4.0,12000.0,2000.0,1.410614e6,1.40095e6,1.630687e6,1.699357e6,1.92584e6
2.0,20000.0,0.0,1.251754e6,1.235697e6,1.465166e6,1.465166e6,1.55107e6
2.0,20000.0,0.0,1.238691e6,1.229137e6,1.416299e6,1.416299e6,1.546669e6
2.0,20000.0,0.0,1.211404e6,1.198358e6,1.365866e6,1.365866e6,1.533026e6
3.0,20000.0,0.0,1.359889e6,1.35017e6,1.758484e6,1.758484e6,1.865956e6
3.0,20000.0,0.0,1.355405e6,1.333632e6,1.710559e6,1.710559e6,1.862707e6
3.0,20000.0,0.0,1.349779e6,1.323522e6,1.660773e6,1.660773e6,1.852645e6
4.0,20000.0,0.0,1.4205e6,1.406632e6,1.954011e6,1.954011e6,2.065164e6
4.0,20000.0,0.0,1.413626e6,1.395743e6,1.907594e6,1.907594e6,2.06249e6
4.0,20000.0,0.0,1.427852e6,1.385673e6,1.866145e6,1.866145e6,2.054461e6
2.0,24000.0,4000.0,1.119781e6,1.118714e6,1.267783e6,1.295686e6,1.445663e6
2.0,24000.0,4000.0,1.139822e6,1.127245e6,1.220785e6,1.249185e6,1.43692e6
2.0,24000.0,4000.0,1.131456e6,1.124943e6,1.168041e6,1.191433e6,1.410472e6
3.0,24000.0,4000.0,1.28175e6,1.268544e6,1.518788e6,1.602024e6,1.741424e6
3.0,24000.0,4000.0,1.276789e6,1.261897e6,1.467578e6,1.553523e6,1.738318e6
3.0,24000.0,4000.0,1.268892e6,1.246318e6,1.434553e6,1.500899e6,1.728837e6
4.0,24000.0,4000.0,1.342846e6,1.331961e6,1.710469e6,1.811707e6,1.93424e6
4.0,24000.0,4000.0,1.347228e6,1.332518e6,1.673279e6,1.771605e6,1.932321e6
4.0,24000.0,4000.0,1.327822e6,1.310466e6,1.637778e6,1.726627e6,1.926366e6
2.0,30000.0,0.0,1.245354e6,1.237257e6,1.469546e6,1.469546e6,1.550658e6
2.0,30000.0,0.0,1.236995e6,1.225933e6,1.420589e6,1.420589e6,1.546089e6
2.0,30000.0,0.0,1.224566e6,1.213561e6,1.37094e6,1.37094e6,1.532586e6
3.0,30000.0,0.0,1.356622e6,1.341866e6,1.766627e6,1.766627e6,1.865275e6
3.0,30000.0,0.0,1.348172e6,1.33603e6,1.715845e6,1.715845e6,1.861985e6
3.0,30000.0,0.0,1.348856e6,1.326541e6,1.666239e6,1.666239e6,1.85207e6
4.0,30000.0,0.0,1.42872e6,1.403115e6,1.95702e6,1.95702e6,2.064336e6
4.0,30000.0,0.0,1.413361e6,1.395461e6,1.91013e6,1.91013e6,2.0615e6
4.0,30000.0,0.0,1.407876e6,1.390279e6,1.871129e6,1.871129e6,2.053609e6
2.0,36000.0,6000.0,1.139764e6,1.135499e6,1.274889e6,1.299104e6,1.445427e6
2.0,36000.0,6000.0,1.135863e6,1.130106e6,1.226433e6,1.253792e6,1.436523e6
2.0,36000.0,6000.0,1.126539e6,1.12001e6,1.173112e6,1.195924e6,1.410033e6
3.0,36000.0,6000.0,1.280944e6,1.273265e6,1.516971e6,1.605572e6,1.7408e6
3.0,36000.0,6000.0,1.271622e6,1.261091e6,1.470669e6,1.558342e6,1.737836e6
3.0,36000.0,6000.0,1.262268e6,1.242052e6,1.436898e6,1.503691e6,1.728201e6
4.0,36000.0,6000.0,1.357027e6,1.329933e6,1.719904e6,1.814104e6,1.933427e6
4.0,36000.0,6000.0,1.347011e6,1.324916e6,1.677574e6,1.773556e6,1.931648e6
4.0,36000.0,6000.0,1.349522e6,1.325879e6,1.64006e6,1.728719e6,1.925691e6
2.0,40000.0,0.0,1.23311e6,1.224828e6,1.476614e6,1.476614e6,1.550861e6
2.0,40000.0,0.0,1.223208e6,1.215915e6,1.427441e6,1.427441e6,1.54642e6
2.0,40000.0,0.0,1.213506e6,1.199933e6,1.379214e6,1.379214e6,1.532741e6
3.0,40000.0,0.0,1.347184e6,1.323644e6,1.776806e6,1.776806e6,1.865581e6
3.0,40000.0,0.0,1.331471e6,1.313876e6,1.724397e6,1.724397e6,1.862253e6
3.0,40000.0,0.0,1.326592e6,1.308473e6,1.676595e6,1.676595e6,1.852261e6
4.0,40000.0,0.0,1.399754e6,1.374261e6,1.969309e6,1.969309e6,2.064802e6
4.0,40000.0,0.0,1.401263e6,1.373796e6,1.920698e6,1.920698e6,2.062103e6
4.0,40000.0,0.0,1.392871e6,1.365762e6,1.880489e6,1.880489e6,2.053994e6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
