wareh,capacity,buffer,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,RND
2.0,100.0,0.0,0.10786531377237774,0.10786531377237774,0.10786531377237774,0.07186712337620371,0.10786531377237774,0.10456924966069925,0.09332385445614944,0.09332385445614944,0.0
2.0,100.0,0.0,0.14784074698482685,0.14771106211905072,0.14771106211905072,0.10919465698353004,0.14784074698482685,0.14771106211905072,0.1300739203734924,0.1300739203734924,0.0
2.0,100.0,0.0,0.1791937581274382,0.1791937581274382,0.1791937581274382,0.13146944083224965,0.1791937581274382,0.1791937581274382,0.022756827048114436,0.022756827048114436,0.0
3.0,100.0,0.0,0.11467642941746525,0.11467642941746525,0.11467642941746525,0.07198234090664368,0.11467642941746525,0.11182297835684285,0.08684182190158285,0.08684182190158285,0.0
3.0,100.0,0.0,0.087313594121461,0.1353468770261509,0.1353468770261509,0.08239680138318561,0.087313594121461,0.13399610979036092,0.06845688350983359,0.06845688350983359,0.0
3.0,100.0,0.0,0.13723053649575878,0.15322275649683936,0.15268247879410013,0.10551623534496735,0.13723053649575878,0.15322275649683936,0.10578637419633696,0.10578637419633696,0.0
4.0,100.0,0.0,0.09488908433499466,0.09532883807290138,0.09532883807290138,0.05970878530245283,0.09488908433499466,0.09444933059708782,0.07021401348578127,0.07021401348578127,0.0
4.0,100.0,0.0,0.11932624981638351,0.11751456690985651,0.1174166381040983,0.08945796406012829,0.11932624981638351,0.11697595847818631,0.06600401508103604,0.06600401508103604,0.0
4.0,100.0,0.0,0.13966671553535648,0.13952010946586524,0.13952010946586524,0.08693739920832722,0.13966671553535648,0.14015540243366076,0.09739529883203835,0.09739529883203835,0.0
2.0,110.0,10.0,0.13307476260532303,0.13307476260532303,0.13307476260532303,0.0,0.0,0.1324060452052962,0.13307476260532303,0.12739066470509564,0.0
2.0,110.0,10.0,0.16967339547984706,0.16967339547984706,0.16967339547984706,0.0,0.0,0.16906981423110456,0.16967339547984706,0.16343638924284087,0.0
2.0,110.0,10.0,0.05826429444519898,0.19278826565258722,0.19278826565258722,0.0,0.0,0.19339942958033407,0.04794241477658567,0.18891756077685729,0.0
3.0,110.0,10.0,0.12329685056957784,0.12396694214876036,0.12396694214876036,0.0,0.0,0.12396694214876036,0.11173777082867997,0.11268706723252175,0.0
