wareh,capacity,buffer,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,RND
2.0,100.0,0.0,0.2741079597438243,0.26404391582799636,0.2741079597438243,0.23147301006404386,0.2741079597438243,0.14290942360475756,0.2093321134492223,0.2093321134492223,0.0
2.0,100.0,0.0,0.3602575896964122,0.3486660533578657,0.3602575896964122,0.27930082796688127,0.3602575896964122,0.18233670653173872,0.3019319227230911,0.3019319227230911,0.0
2.0,100.0,0.0,0.42756920743268867,0.41789912779673877,0.42756920743268867,0.34774364808494507,0.42756920743268867,0.2078119074706105,0.35400075843761847,0.35400075843761847,0.0
3.0,100.0,0.0,0.29968527800442946,0.2740412635505304,0.2822007226949528,0.21494346660449937,0.29968527800442946,0.1603916540389323,0.08660683063294095,0.08660683063294095,0.0
3.0,100.0,0.0,0.29868913857677903,0.28113295880149813,0.3103932584269663,0.22869850187265917,0.29868913857677903,0.17474250936329583,0.0804073033707865,0.0804073033707865,0.0
3.0,100.0,0.0,0.30188679245283023,0.3025943396226415,0.3253537735849057,0.2209905660377358,0.30188679245283023,0.20353773584905666,0.028183962264150986,0.028183962264150986,0.0
4.0,100.0,0.0,0.3081861958266453,0.2660749693135681,0.29081295439524124,0.20092531394580304,0.3081861958266453,0.13313190444717216,0.07666886979510901,0.07666886979510901,0.0
4.0,100.0,0.0,0.33791078700634525,0.29264134861255797,0.31679136281844866,0.17084951226441902,0.33791078700634525,0.16933421725542197,0.127758310446065,0.127758310446065,0.0
4.0,100.0,0.0,0.3558170685036357,0.28999234596249523,0.322617680826636,0.20369307309605822,0.3558170685036357,0.18053960964408722,0.09988518943742819,0.09988518943742819,0.0
2.0,110.0,10.0,0.38759534323564837,0.3871938980329185,0.3871938980329185,0.0,0.0,0.22019269369731032,0.3596949016459253,0.316338819751104,0.0
2.0,110.0,10.0,0.4727456940222897,0.45592705167173253,0.4695035460992908,0.0,0.0,0.26058763931104356,0.42917933130699093,0.3953394123606889,0.0
