wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,1.8940429,0.21526119999999999,0.4560545,0.2206141,0.1197356,0.0397032,0.1427009
2.0,1000.0,2.0233606,0.229878,0.4679503,0.157309,0.0485757,0.0507804,0.0340446
2.0,1000.0,1.9641927000000001,0.2086366,0.42667120000000003,0.16460650000000002,0.0316082,0.033533400000000005,0.0344529
3.0,1000.0,3.0802581,0.2260661,0.4449255,0.1506925,0.0374617,0.047658400000000004,0.0363245
3.0,1000.0,2.9992088999999997,0.21422270000000002,0.4294623,0.1220227,0.0388934,0.0428455,0.0688767
3.0,1000.0,3.1101081,0.2292862,0.4461499,0.2642741,0.0528794,0.0576114,0.0510877
2.0,2000.0,6.2600977,2.646174,4.2136448,1.2888499999999998,0.11651249999999999,0.1237603,0.1179311
2.0,2000.0,6.439571,2.6560995000000003,4.035908,1.5144803,0.12220980000000001,0.1421749,0.1368909
2.0,2000.0,6.3984712,2.6496599,3.8475213000000004,0.6131808,0.1119334,0.1269555,0.1522857
3.0,2000.0,9.6494307,2.6245581000000002,3.7903335,0.8168868,0.1434979,0.1682157,0.1244087
3.0,2000.0,9.8924612,2.6798236,3.8124286000000005,1.0452039,0.3526532,0.1416599,0.1598717
3.0,2000.0,13.0578247,2.6622101,3.7811008999999998,0.9887946,0.1499251,0.1615293,0.2565965
2.0,3000.0,13.319004,9.0440419,14.803081299999999,4.6980641,0.2681419,0.23070580000000002,2.7279054
2.0,3000.0,13.4529325,9.0123111,14.339426,3.1960372,0.2434766,0.2759873,3.2419805
2.0,3000.0,13.0728053,9.0502604,13.778858600000001,4.1965542000000005,0.2524384,0.2742003,2.6948438
3.0,3000.0,23.1838934,9.0835551,13.7451285,4.5260636000000005,0.3153049,0.3116535,2.8700312
3.0,3000.0,20.9154097,9.077872399999999,13.6859632,2.9226912,0.2905255,0.3081698,3.2780164
3.0,3000.0,22.882282500000002,9.0395053,13.5164019,4.7089186000000005,0.3756137,0.3055694,1.5069994
2.0,4000.0,23.6195858,16.602228500000002,29.454260600000005,11.071440599999999,0.5271601,0.5356920000000001,4.4325258
2.0,4000.0,24.3105927,16.6908664,29.1044573,5.195255700000001,0.5043232,0.44871720000000004,3.6658645
2.0,4000.0,24.0216454,16.5622449,27.7353268,8.766871499999999,0.5140268,0.46229050000000005,5.2826518
3.0,4000.0,35.870196299999996,16.659029899999997,27.486883699999996,10.4097387,0.6279783,0.5613823,3.0449878
3.0,4000.0,45.0518616,16.4248087,27.1696649,10.0493255,0.6759445000000001,0.6130092,5.3645276
3.0,4000.0,39.2497704,16.674129,27.3613609,11.52365,0.6495584999999999,0.6311203,5.5840173
2.0,5000.0,40.703943699999996,30.8808763,55.6099094,19.9157711,0.9409577,0.7450444,4.7510176
2.0,5000.0,38.0873817,30.750264,54.1245383,14.6283208,0.8258071,0.8264191999999999,5.966052
