wareh,capacity,buffer,QMK,CHI,CHILOC,KLINKQMK,GP,GS,BS,RND
2.0,1000.0,0.0,0.3549578730915509,0.35979837315524177,0.3621640310811056,0.3549578730915509,0.13560679125798414,0.15806234418503085,0.15806234418503085,0.0
2.0,1000.0,0.0,0.3307692307692308,0.38053974664953183,0.38713053056728475,0.3307692307692308,0.18577198457866717,0.22977785937213147,0.22977785937213147,0.0
2.0,1000.0,0.0,0.401851224743199,0.4003649772359559,0.4058960755540505,0.401851224743199,0.2334349249350942,0.3069383301350792,0.3069383301350792,0.0
3.0,1000.0,0.0,0.38522396877063325,0.3930660612308726,0.39574187121361304,0.38522396877063325,0.1465208678427875,0.1246742114469066,0.1246742114469066,0.0
3.0,1000.0,0.0,0.4029751796971318,0.40142827234874034,0.4041731605759613,0.4029751796971318,0.16130870687850385,0.14308311428504972,0.14308311428504972,0.0
3.0,1000.0,0.0,0.4071060737884168,0.40133327062807156,0.41592400122275264,0.4071060737884168,0.18485903073341636,0.20562231053213254,0.20562231053213254,0.0
4.0,1000.0,0.0,0.409325352006626,0.4077347338302839,0.41070890746178756,0.409325352006626,0.1096302989232738,0.10984677358632633,0.10984677358632633,0.0
4.0,1000.0,0.0,0.41116784807498086,0.42200345455746746,0.4232116058029014,0.41116784807498086,0.13233031610144697,0.13292495304255902,0.13292495304255902,0.0
4.0,1000.0,0.0,0.4082217063703478,0.42358626988355275,0.42575538473247587,0.4082217063703478,0.16472905091711698,0.15795532384504152,0.15795532384504152,0.0
2.0,1100.0,100.0,0.4154892831339809,0.40830456771293244,0.41087340451151966,0.0,0.22318776591474676,0.255258087822108,0.23061330978566263,0.0
2.0,1100.0,100.0,0.3761063743402355,0.450466910272026,0.4567600487210719,0.0,0.27616727568006494,0.3413520097442144,0.31579374746244415,0.0
2.0,1100.0,100.0,0.48709990710244067,0.48498859893590074,0.4967908115868592,0.0,0.32096106747740905,0.42080483067308505,0.40315429440081074,0.0
3.0,1100.0,100.0,0.4110176377204715,0.4201552519406493,0.42059275740946767,0.0,0.1769897123714046,0.19266490831135386,0.1481643520544007,0.0
3.0,1100.0,100.0,0.43002216350909706,0.41711223250397567,0.4160979702232629,0.0,0.2121561212606905,0.2462278208387072,0.20063610523284203,0.0
3.0,1100.0,100.0,0.44676695162476854,0.43390578625605647,0.44475026001369833,0.0,0.2534816468379798,0.2853935719540347,0.25042490043377896,0.0
4.0,1100.0,100.0,0.4137300047254703,0.4217633042096902,0.4217633042096902,0.0,0.16131951217059948,0.16636671660248736,0.11817697388926318,0.0
4.0,1100.0,100.0,0.4159380188157167,0.4177189716758062,0.4263420033204206,0.0,0.20079488856467276,0.1947175127031242,0.15189414901645115,0.0
4.0,1100.0,100.0,0.4276775408541401,0.44126521272502683,0.44071846586882124,0.0,0.23571876961707472,0.21495251402304438,0.18849604114776342,0.0
2.0,1200.0,200.0,0.47616259430244345,0.48107195135682923,0.4843148294111024,0.0,0.31895056862965887,0.35072626956423825,0.32210336673798,0.0
2.0,1200.0,200.0,0.5326916008086748,0.5130260981437236,0.5159667340562397,0.0,0.3713471788274214,0.4336289285057894,0.41380260981437234,0.0
2.0,1200.0,200.0,0.577712681557427,0.5464420847064567,0.5716099108995484,0.0,0.395825704870011,0.5226901013059929,0.503771512266569,0.0
3.0,1200.0,200.0,0.42942536818901045,0.427734876864612,0.42947946391139125,0.0,0.23044777734200672,0.25829355043749913,0.1757705259456609,0.0
3.0,1200.0,200.0,0.45613320295523685,0.433561495002173,0.4359381790525858,0.0,0.2760892003476749,0.30512548891786184,0.23101368970013036,0.0
3.0,1200.0,200.0,0.4707438380888087,0.4562500861083174,0.4567322926856151,0.0,0.3150324456139868,0.31923453150186687,0.2870506867999394,0.0
4.0,1200.0,200.0,0.4094467081278147,0.4238044177568089,0.42516620201586963,0.0,0.213821574093931,0.19974265494316967,0.1261848595324898,0.0
4.0,1200.0,200.0,0.43311506080449014,0.43063126995903356,0.43470640732019394,0.0,0.24659419588615417,0.22810016881175876,0.16448931754889629,0.0
4.0,1200.0,200.0,0.4407878361560522,0.4288728964882853,0.43432714679941564,0.0,0.2648990855473189,0.24877441696877878,0.2040257561820248,0.0
2.0,2000.0,0.0,0.5063463528899057,0.4845381416716602,0.4891866862777142,0.5063463528899057,0.16542281781699986,0.1583047338889797,0.1583047338889797,0.0
2.0,2000.0,0.0,0.4744548286604361,0.5140003665017409,0.516034451163643,0.4744548286604361,0.23056624518966462,0.08321422026754632,0.08321422026754632,0.0
2.0,2000.0,0.0,0.4963092353637234,0.5195995567325933,0.5411806690332639,0.4963092353637234,0.30134670648560324,0.01140098796040645,0.01140098796040645,0.0
3.0,2000.0,0.0,0.5330705566857776,0.5196620122063991,0.5256149435916404,0.5330705566857776,0.1862747364527464,0.13506796744960237,0.13506796744960237,0.0
3.0,2000.0,0.0,0.537686458877474,0.526855882523652,0.5314759997678333,0.537686458877474,0.20239131696558132,0.09604736200592023,0.09604736200592023,0.0
3.0,2000.0,0.0,0.5555124998532193,0.5459893613273681,0.5471753502189969,0.5555124998532193,0.22698183440776887,0.05184297976773411,0.05184297976773411,0.0
4.0,2000.0,0.0,0.5475606432270373,0.5457091568688264,0.5457749457241943,0.5475606432270373,0.13481076305673823,0.12107029069275665,0.12107029069275665,0.0
4.0,2000.0,0.0,0.5515983714705772,0.550118746937083,0.5517114637916085,0.5515983714705772,0.16033663814227017,0.1363327930033551,0.1363327930033551,0.0
4.0,2000.0,0.0,0.5494808242212363,0.5627143440715161,0.5636168454252681,0.5494808242212363,0.19230878846318267,0.15439423159134735,0.15439423159134735,0.0
2.0,2200.0,200.0,0.5326424041135631,0.553050159060443,0.5576919229307137,0.0,0.29283127588483626,0.2945519297332987,0.2357896000480183,0.0
2.0,2200.0,200.0,0.5021972903460985,0.5812592397577918,0.5810364729945928,0.0,0.35383462605561067,0.2187772129852772,0.3216549545353288,0.0
2.0,2200.0,200.0,0.5780218853444095,0.6076872799342175,0.6074764384659175,0.0,0.4247401378903203,0.13000484935377088,0.40622825697358156,0.0
3.0,2200.0,200.0,0.5345001682935039,0.5408579228841767,0.5470411508782428,0.0,0.23346672151788272,0.22820599124873775,0.15965443733871876,0.0
3.0,2200.0,200.0,0.5362306153076538,0.555065032516258,0.5639569784892446,0.0,0.26722111055527764,0.18781890945472735,0.20942971485742867,0.0
3.0,2200.0,200.0,0.5567235926628715,0.5703352308665401,0.575774826059456,0.0,0.2947375079063883,0.14853889943074006,0.26127767235926624,0.0
4.0,2200.0,200.0,0.5416445144399081,0.5547753513426757,0.5549659440861078,0.0,0.20338251963606813,0.1920171734093029,0.13111777628424404,0.0
