wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,400.0,0.0,137786.0,137781.0,137783.0,137931.0,138389.0,138389.0,155046.0
2.0,400.0,0.0,134982.0,134941.0,134979.0,135015.0,135608.0,135608.0,154907.0
2.0,400.0,0.0,132029.0,132036.0,132029.0,132081.0,132772.0,132772.0,154506.0
2.0,400.0,0.0,129157.0,129075.0,129157.0,129254.0,129988.0,129988.0,153943.0
2.0,400.0,0.0,126323.0,126319.0,126323.0,126421.0,127170.0,127170.0,153207.0
2.0,400.0,0.0,123590.0,123590.0,123590.0,123646.0,124521.0,124521.0,152108.0
3.0,400.0,0.0,165608.0,165631.0,165769.0,165666.0,166831.0,166831.0,186386.0
3.0,400.0,0.0,167079.0,163435.0,163551.0,163405.0,164417.0,164417.0,186152.0
3.0,400.0,0.0,168499.0,160640.0,160761.0,160683.0,161664.0,161664.0,185986.0
3.0,400.0,0.0,169093.0,158415.0,158671.0,158547.0,161738.0,161738.0,185378.0
3.0,400.0,0.0,169751.0,155831.0,155937.0,155956.0,159604.0,159604.0,184846.0
3.0,400.0,0.0,156375.0,153034.0,153148.0,153129.0,157476.0,157476.0,184475.0
4.0,400.0,0.0,185762.0,185541.0,185715.0,185744.0,186716.0,186716.0,206180.0
4.0,400.0,0.0,183415.0,183343.0,183977.0,183516.0,185063.0,185063.0,206024.0
4.0,400.0,0.0,181401.0,181345.0,182558.0,181564.0,183661.0,183661.0,205995.0
4.0,400.0,0.0,178954.0,178962.0,180578.0,179112.0,181769.0,181769.0,205496.0
4.0,400.0,0.0,176496.0,176463.0,176801.0,176576.0,177970.0,177970.0,205148.0
4.0,400.0,0.0,174314.0,174265.0,175979.0,174398.0,181118.0,181118.0,204263.0
2.0,480.0,80.0,121813.0,121801.0,121814.0,121891.0,121797.0,121978.0,144928.0
2.0,480.0,80.0,119358.0,119302.0,119370.0,119379.0,119358.0,119498.0,144064.0
2.0,480.0,80.0,126656.0,116913.0,116907.0,116956.0,116913.0,117087.0,143337.0
2.0,480.0,80.0,128784.0,114461.0,114570.0,114527.0,114473.0,114639.0,142494.0
2.0,480.0,80.0,130654.0,112294.0,112334.0,112350.0,112298.0,112429.0,140803.0
2.0,480.0,80.0,132110.0,110228.0,110228.0,110377.0,110232.0,110327.0,138896.0
3.0,480.0,80.0,149896.0,150891.0,149837.0,150907.0,150871.0,151721.0,173790.0
3.0,480.0,80.0,148569.0,148558.0,150709.0,148623.0,149123.0,149158.0,173763.0
3.0,480.0,80.0,146930.0,146192.0,147126.0,146207.0,146859.0,146641.0,173411.0
3.0,480.0,80.0,144907.0,143692.0,145109.0,143777.0,144554.0,144003.0,172873.0
3.0,480.0,80.0,142675.0,141163.0,142754.0,141315.0,141741.0,141241.0,172325.0
3.0,480.0,80.0,140165.0,138604.0,140200.0,138796.0,139804.0,138563.0,171530.0
4.0,480.0,80.0,169833.0,171846.0,169927.0,171995.0,171757.0,173191.0,192925.0
4.0,480.0,80.0,168800.0,169559.0,169793.0,169663.0,170231.0,170779.0,193089.0
4.0,480.0,80.0,168071.0,167347.0,168735.0,167293.0,167589.0,168280.0,193186.0
4.0,480.0,80.0,163976.0,164928.0,167484.0,164918.0,168177.0,165767.0,192812.0
4.0,480.0,80.0,176295.0,162367.0,164206.0,162454.0,162707.0,163142.0,192530.0
4.0,480.0,80.0,170926.0,159823.0,162693.0,159990.0,160207.0,160553.0,191660.0
2.0,800.0,0.0,137771.0,137796.0,137875.0,137980.0,138154.0,138154.0,154877.0
2.0,800.0,0.0,134971.0,134951.0,135004.0,135206.0,135298.0,135298.0,154843.0
2.0,800.0,0.0,132124.0,132048.0,132140.0,132244.0,132437.0,132437.0,154343.0
2.0,800.0,0.0,129233.0,129193.0,129233.0,129393.0,129599.0,129599.0,153864.0
2.0,800.0,0.0,126425.0,126423.0,126425.0,126704.0,126845.0,126845.0,153159.0
2.0,800.0,0.0,123732.0,123697.0,123732.0,123935.0,124172.0,124172.0,151966.0
3.0,800.0,0.0,165939.0,165737.0,166074.0,165890.0,166253.0,166253.0,186237.0
3.0,800.0,0.0,167489.0,163390.0,163657.0,163598.0,163966.0,163966.0,186218.0
3.0,800.0,0.0,168420.0,161093.0,161218.0,161353.0,163123.0,163123.0,185925.0
3.0,800.0,0.0,169501.0,158336.0,158454.0,158560.0,158978.0,158978.0,185666.0
3.0,800.0,0.0,158648.0,155847.0,155901.0,156042.0,156475.0,156475.0,185034.0
3.0,800.0,0.0,156495.0,153413.0,153540.0,153551.0,154052.0,154052.0,184199.0
4.0,800.0,0.0,186009.0,185771.0,186482.0,185974.0,186460.0,186460.0,206159.0
4.0,800.0,0.0,183841.0,183676.0,184345.0,183869.0,184662.0,184662.0,206066.0
4.0,800.0,0.0,181343.0,181407.0,181544.0,181556.0,183181.0,183181.0,205870.0
4.0,800.0,0.0,179160.0,179039.0,179446.0,179237.0,181334.0,181334.0,205680.0
4.0,800.0,0.0,176937.0,176704.0,177366.0,176958.0,177898.0,177898.0,204997.0
4.0,800.0,0.0,174515.0,174230.0,174655.0,174497.0,177328.0,177328.0,204619.0
2.0,960.0,160.0,121900.0,121854.0,121875.0,122059.0,121879.0,121981.0,144806.0
2.0,960.0,160.0,119426.0,119382.0,119412.0,119558.0,119397.0,119509.0,144226.0
2.0,960.0,160.0,126703.0,116960.0,116984.0,117096.0,116993.0,117107.0,143690.0
2.0,960.0,160.0,128867.0,114603.0,114660.0,114780.0,114646.0,114754.0,142754.0
2.0,960.0,160.0,130746.0,112418.0,112409.0,112556.0,112480.0,112559.0,140686.0
2.0,960.0,160.0,132202.0,110320.0,110409.0,110408.0,110363.0,110412.0,139063.0
3.0,960.0,160.0,150155.0,150808.0,150263.0,150858.0,151007.0,151692.0,173959.0
