wareh,capacity,buffer,QMK,CHI,CHILOC,KLINKQMK,GP,GS,BS,RND
2.0,1000.0,0.0,0.11266246300347449,0.10449105649208601,0.11394929867455927,0.11266246300347449,0.0477416033972462,0.06086732724231114,0.06086732724231114,0.0
2.0,1000.0,0.0,0.1094325004842146,0.10439666860352503,0.10936793853702631,0.1094325004842146,0.0680482923364969,0.033184840854800224,0.033184840854800224,0.0
2.0,1000.0,0.0,0.130975641526638,0.12407190308714344,0.1271329946593721,0.130975641526638,0.08597108245408358,0.003321610003907738,0.003321610003907738,0.0
3.0,1000.0,0.0,0.16818133219287934,0.1549235539399123,0.16871592002566027,0.16818133219287934,0.05565059339249434,0.06137068320325034,0.06137068320325034,0.0
3.0,1000.0,0.0,0.1657739689341189,0.16154258168184255,0.17273701124799146,0.1657739689341189,0.06850562399571503,0.07193358328869848,0.07193358328869848,0.0
3.0,1000.0,0.0,0.1720592193808883,0.168721399730821,0.17765814266487212,0.1720592193808883,0.08366083445491257,0.07816958277254371,0.07816958277254371,0.0
4.0,1000.0,0.0,0.20222061308230754,0.19275887038377992,0.19768283852280955,0.20222061308230754,0.055756698044895026,0.05662563359884143,0.05662563359884143,0.0
4.0,1000.0,0.0,0.2017115505487599,0.19465261325726446,0.2048058792244839,0.2017115505487599,0.06923560411932506,0.056374800560847094,0.056374800560847094,0.0
4.0,1000.0,0.0,0.19831141734193802,0.1828812654665437,0.1944296181280023,0.19831141734193802,0.08142073851230047,0.057693240817118685,0.057693240817118685,0.0
2.0,1100.0,100.0,0.1259648655842428,0.11857865318072935,0.13548043651849884,0.0,0.07625765238221982,0.08756986957679003,0.08151450625499068,0.0
2.0,1100.0,100.0,0.13905957787870693,0.12990916377237505,0.14126369222548762,0.0,0.09317392465936414,0.061781993053700246,0.10760085492920113,0.0
2.0,1100.0,100.0,0.1539814626885867,0.14437453487585417,0.15120763141871318,0.0,0.10297002909140107,0.02679115080170491,0.13605304106623373,0.0
3.0,1100.0,100.0,0.16646375207526287,0.163475373547316,0.17177642501383505,0.0,0.0804095185390149,0.08671831765356941,0.06751521859435528,0.0
3.0,1100.0,100.0,0.1706006205673759,0.1728723404255319,0.17880097517730498,0.0,0.10100842198581561,0.09369459219858156,0.09308510638297873,0.0
3.0,1100.0,100.0,0.1805377720870679,0.17491510326782833,0.1760285030340144,0.0,0.11913377498190725,0.09920391916717697,0.11651728553137009,0.0
4.0,1100.0,100.0,0.18852581691194814,0.19221751060114745,0.19630830631080065,0.0,0.08665502619107013,0.07602893489648288,0.0564230481416812,0.0
4.0,1100.0,100.0,0.188777294758407,0.18822765202618297,0.19997001948733328,0.0,0.09253984909808621,0.07944835856693144,0.07295258082246536,0.0
4.0,1100.0,100.0,0.19425794167752275,0.2003206734141697,0.20693456258142096,0.0,0.11013127567892578,0.08207235193907203,0.09279486922537328,0.0
2.0,1200.0,200.0,0.1391382405745063,0.12574230078718407,0.1391382405745063,0.0,0.09750034525618012,0.10323159784560143,0.09895042121253972,0.0
2.0,1200.0,200.0,0.15431627196333075,0.14244044725328153,0.15160775053823183,0.0,0.10681297312313354,0.07368567261615389,0.12973123133550946,0.0
2.0,1200.0,200.0,0.16507261778250093,0.15876726886291181,0.16677293659227777,0.0,0.11477151965993626,0.04725469358838119,0.15260361317747073,0.0
3.0,1200.0,200.0,0.16646610509426396,0.1677840811414819,0.17254025557274655,0.0,0.10205718869978797,0.10807403587186981,0.07999541573548796,0.0
3.0,1200.0,200.0,0.16914423463238248,0.17534293749641283,0.17895884750043045,0.0,0.12007117029214254,0.11582391092234401,0.10348390059117263,0.0
3.0,1200.0,200.0,0.18299296180916114,0.18408907349717318,0.1895696319372332,0.0,0.1375908618899273,0.12161070728048917,0.12766816660897662,0.0
4.0,1200.0,200.0,0.18129829984544055,0.19912416280267908,0.20345182895414737,0.0,0.09711488923235445,0.1006697578567749,0.057959814528593556,0.0
4.0,1200.0,200.0,0.18939980389121125,0.19698611756205808,0.20008257212158742,0.0,0.10827269443154253,0.09753831862517415,0.07823708520410799,0.0
4.0,1200.0,200.0,0.18491660623640316,0.2029938879104941,0.210090127421527,0.0,0.12001450326323426,0.10318035843779139,0.09955454262923447,0.0
2.0,2000.0,0.0,0.16810678359556352,0.15114779468661332,0.16165849883930872,0.16810678359556352,0.04952282692803711,0.05287593500128962,0.05287593500128962,0.0
2.0,2000.0,0.0,0.15686020949178847,0.1630673735936894,0.17509375404112248,0.15686020949178847,0.07377473166946846,0.07978792189318507,0.07978792189318507,0.0
