wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GP,GS,BS,RND
2.0,900.0,0.0,2.541496387,0.218725295,0.239891275,1310.816498278,2.559322446,0.073484253,0.017357787,0.017493725,0.037194576
2.0,900.0,0.0,2.664530457,0.209064302,0.237129494,1322.12802463,2.53758048,0.075355962,0.017904712,0.017847285,0.044203332
2.0,900.0,0.0,2.596612031,0.216734874,0.231411445,1234.995296643,2.591884077,0.07492538,0.017919971,0.019711631,0.04707403
3.0,900.0,0.0,4.957596163,0.22215326,0.245949598,1188.835298169,4.893598976,0.076060171,0.018933534,0.018891154,0.04391048
3.0,900.0,0.0,3.343003956,0.220041616,0.236878414,1117.860975875,3.402097925,0.075788287,0.018982998,0.019016981,0.043333892
3.0,900.0,0.0,3.452475098,0.21260764,0.25070954,1149.772666246,3.39818431,0.07565687,0.018927784,0.01920698,0.040532025
4.0,900.0,0.0,5.408875532,0.216310595,0.239090529,1050.922380941,5.498661761,0.076823431,0.020780249,0.020794113,0.047078879
4.0,900.0,0.0,12.954049121,0.213633375,0.230106997,1003.091390893,12.955359444,0.076913762,0.02072246,0.020949878,0.046261275
4.0,900.0,0.0,5.56050694,0.21371034,0.242029712,1022.530634817,5.656135192,0.07781932,0.021047823,0.020926345,0.046674246
2.0,990.0,90.0,2.474623331,0.219421366,0.35989449,0.0,0.0,0.074964413,0.017945791,0.017193521,0.077141332
2.0,990.0,90.0,3.194661533,0.220293622,0.279731148,0.0,0.0,0.074355514,0.019270198,0.017161821,0.077857372
2.0,990.0,90.0,2.877803252,0.217447962,0.302498426,0.0,0.0,0.075014738,0.018220809,0.017446299,0.081457855
3.0,990.0,90.0,7.727933082,0.223802732,0.304367613,0.0,0.0,0.075464066,0.019232277,0.017971248,0.084338992
3.0,990.0,90.0,6.397016873,0.215244323,0.376163036,0.0,0.0,0.076211747,0.019624918,0.018413423,0.112204036
3.0,990.0,90.0,3.845015674,0.221604675,0.393443822,0.0,0.0,0.077832786,0.020033389,0.018762261,0.111455415
4.0,990.0,90.0,8.126741284,0.225036881,0.402173102,0.0,0.0,0.078803425,0.022022573,0.019658621,0.205767914
4.0,990.0,90.0,8.78418378,0.224590208,0.556426057,0.0,0.0,0.078745757,0.021495117,0.019129393,0.208095196
4.0,990.0,90.0,5.604712639,0.225420896,0.54448116,0.0,0.0,0.079217917,0.022155454,0.019961785,0.208303698
2.0,1080.0,180.0,2.091325524,0.220281989,0.314001179,0.0,0.0,0.075176454,0.01839609,0.016831438,0.088391067
2.0,1080.0,180.0,2.066614988,0.222020529,0.317509619,0.0,0.0,0.075453606,0.018591669,0.017054779,0.083435657
2.0,1080.0,180.0,2.157032859,0.221917565,0.281186123,0.0,0.0,0.075480417,0.018538207,0.017154207,0.085444748
3.0,1080.0,180.0,4.173178353,0.22633464,0.423304423,0.0,0.0,0.081650669,0.02021429,0.018171757,0.117665651
3.0,1080.0,180.0,3.217008117,0.226904756,0.29496909,0.0,0.0,0.077518352,0.020212456,0.018489918,0.115799841
3.0,1080.0,180.0,3.213953371,0.22409794,0.340410799,0.0,0.0,0.077509754,0.020239939,0.018368629,0.118746121
4.0,1080.0,180.0,6.544021682,0.224818628,0.657747009,0.0,0.0,0.079995395,0.022852247,0.019336365,0.209414695
4.0,1080.0,180.0,16.954388719,0.225829967,0.290278618,0.0,0.0,0.079939741,0.022298132,0.019565175,0.223257603
4.0,1080.0,180.0,7.909815176,0.225617707,0.398084758,0.0,0.0,0.082178886,0.023111207,0.019697785,0.207831258
2.0,1000.0,0.0,3.544095336,0.221749047,0.237330737,1693.430651324,3.567484318,0.071144206,0.019711553,0.019764802,0.047326406
2.0,1000.0,0.0,3.16914105,0.224355044,0.251217948,1693.425297432,3.146669351,0.067790718,0.01881435,0.01926999,0.051196838
2.0,1000.0,0.0,2.974772846,0.222125316,0.247949943,1649.083252529,2.941768311,0.068382425,0.018853182,0.018950706,0.053912603
3.0,1000.0,0.0,5.407032234,0.221966589,0.241356042,1578.843340365,5.450312726,0.070528853,0.020511873,0.020681341,0.050559676
3.0,1000.0,0.0,6.254409039,0.220262633,0.23778298,1540.383039668,6.202905802,0.069965862,0.020818541,0.021104039,0.048625217
3.0,1000.0,0.0,6.390981564,0.221169704,0.255257661,1526.236753872,6.426606452,0.07011323,0.020888652,0.020975126,0.057135463
4.0,1000.0,0.0,10.270751743,0.223688286,0.251640167,1403.909094923,10.245707376,0.074077552,0.022704466,0.022892553,0.050732824
4.0,1000.0,0.0,8.654342901,0.221872839,0.248980288,1364.706291925,8.729756895,0.071862491,0.023067232,0.022944802,0.054580669
4.0,1000.0,0.0,14.722513202,0.220316138,0.254310227,1254.860370508,14.577826568,0.070657562,0.022867468,0.022839045,0.0540187
2.0,1100.0,100.0,2.804297952,0.216319631,0.313782222,0.0,0.0,0.067841928,0.018844265,0.018139715,0.083874927
2.0,1100.0,100.0,3.030313299,0.218361974,0.300219093,0.0,0.0,0.068192238,0.019870973,0.018788239,0.081003319
2.0,1100.0,100.0,2.347104938,0.215518046,0.321668124,0.0,0.0,0.067306737,0.019008054,0.018235145,0.08489972
3.0,1100.0,100.0,4.643751704,0.218222792,0.311165902,0.0,0.0,0.070081755,0.020752536,0.019332186,0.147428281
3.0,1100.0,100.0,3.85542844,0.217874954,0.378724084,0.0,0.0,0.070123894,0.020895016,0.01925455,0.147574447
3.0,1100.0,100.0,5.469054509,0.218584675,0.338136594,0.0,0.0,0.069895874,0.020985006,0.019986019,0.146752265
4.0,1100.0,100.0,6.851713021,0.219142185,0.550289468,0.0,0.0,0.070806413,0.023294243,0.020328015,0.210884952
4.0,1100.0,100.0,10.11394572,0.222002755,0.427868834,0.0,0.0,0.071789749,0.023137468,0.020579248,0.243031582
4.0,1100.0,100.0,9.077351252,0.221761159,0.508449023,0.0,0.0,0.071380145,0.023343335,0.020771181,0.220955607
2.0,1200.0,200.0,2.33621373,0.219068578,0.288852799,0.0,0.0,0.06835231,0.019354268,0.017563637,0.083550806
2.0,1200.0,200.0,2.299961742,0.218542524,0.321289487,0.0,0.0,0.067740556,0.019661498,0.017745241,0.083508845
2.0,1200.0,200.0,3.186874725,0.217577001,0.30076936,0.0,0.0,0.068390171,0.019631439,0.018003348,0.085728655
3.0,1200.0,200.0,5.661259328,0.221455491,0.396288142,0.0,0.0,0.070235054,0.021426116,0.019113784,0.151821019
3.0,1200.0,200.0,4.808082071,0.217833406,0.444955971,0.0,0.0,0.069458129,0.020874186,0.019005089,0.142319398
3.0,1200.0,200.0,3.622857606,0.215956272,0.416155516,0.0,0.0,0.069609975,0.02100353,0.018847992,0.160863186
4.0,1200.0,200.0,8.943222803,0.218015338,0.455590071,0.0,0.0,0.071674601,0.023416102,0.020112789,0.206373686
4.0,1200.0,200.0,5.910511175,0.218965061,0.425448013,0.0,0.0,0.07148392,0.023220695,0.020167292,0.218445961
4.0,1200.0,200.0,10.312776096,0.218354518,0.388917428,0.0,0.0,0.072967091,0.023519888,0.020364353,0.21737019
