wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,3.3917107,0.2297325,0.3132339,0.2084339,0.12677739999999998,0.045069899999999996,0.1172117
2.0,1000.0,3.4531756000000002,0.2244357,0.3004616,0.0817446,0.0385727,0.039048,0.0307594
2.0,1000.0,3.3550950999999998,0.2146931,0.2909155,0.1449886,0.0346129,0.0372144,0.0475786
3.0,1000.0,5.9227312,0.2572458,0.33134790000000003,0.102345,0.053902900000000004,0.0636937,0.0348067
3.0,1000.0,4.547313000000001,0.2358207,0.3076636,0.1074107,0.0390372,0.0435291,0.0491888
3.0,1000.0,4.6689118,0.23402440000000002,0.30490480000000003,0.1155845,0.0552222,0.046528,0.0385053
2.0,2000.0,7.361382,2.6496647,3.13886,1.2048531999999998,0.10465279999999999,0.0960796,0.0930291
2.0,2000.0,7.7126603,2.6143444000000002,3.0448233,0.5377663,0.0987181,0.1247396,0.1186642
2.0,2000.0,7.4330266,2.5973334,2.9693562,0.7939199,0.11676609999999998,0.2913159,0.1492446
3.0,2000.0,11.2564844,2.662934,3.0241038,0.8421506,0.3458965,0.1803344,0.0998865
3.0,2000.0,11.6120509,2.5898174000000003,2.9422613,0.8438315,0.1477027,0.1615804,0.1830652
3.0,2000.0,12.1365828,2.559815,2.9194221,0.7674865,0.14794980000000002,0.1441617,0.1218345
2.0,3000.0,13.838842999999999,8.7397212,10.4134665,5.4584319,0.46351889999999996,0.26961229999999997,0.5634969
2.0,3000.0,15.3524762,8.7232186,10.279070899999999,3.7795422,0.2538516,0.2578479,2.9752096
2.0,3000.0,13.522072499999998,8.2524786,9.7528104,6.4744947,0.269486,0.2547372,3.524484
3.0,3000.0,23.8065321,8.7760779,10.2016571,4.9881193,0.3342876,0.3043638,2.6137326
3.0,3000.0,20.9894024,8.794971100000001,10.1830814,2.6279549,0.3557016,0.333178,2.9308052
3.0,3000.0,24.9035172,8.783245399999998,10.1111078,3.585354,0.3191244,0.26081160000000003,1.4514508
2.0,4000.0,23.3504624,16.239751899999998,20.494716399999998,7.045085599999999,0.47154820000000003,0.460876,3.6007932
2.0,4000.0,23.4220681,15.988462299999998,19.797962899999998,13.317628500000001,0.5056455,0.4090654,4.8681275
2.0,4000.0,24.1217783,15.5503969,19.251073400000003,13.0637813,0.44496880000000005,0.46639149999999996,4.543068
3.0,4000.0,37.8941262,16.627822899999998,19.945821699999996,12.425357,0.6289901,0.5068626,2.8837194
3.0,4000.0,37.503898,16.4827291,19.9778086,8.9163114,0.5844237,0.54669,5.0637677
3.0,4000.0,37.6858067,16.296750799999998,19.873493399999997,9.4527112,0.6427063,0.4973008,4.1383166
2.0,5000.0,40.699894,30.34934,37.7876026,20.2367282,0.7843113,0.6792659,5.5993316
2.0,5000.0,38.355711500000005,28.4042316,36.154639599999996,13.817502900000001,0.8256497,0.6704055,5.3155537
2.0,5000.0,39.3479251,27.9819079,34.7437432,11.9911642,0.7453175000000001,0.6967498999999999,6.3801253
3.0,5000.0,56.40220059999999,30.9374009,37.4206644,22.5932694,0.9460511,0.8949084,5.4101509
3.0,5000.0,57.0736634,30.3517485,36.9808038,19.1289229,1.0443275,0.8817041999999999,7.1443119
3.0,5000.0,57.032961799999995,30.372979700000002,36.7757001,17.0188799,1.082047,0.8803940000000001,6.0627927
2.0,6000.0,57.4803,46.6748906,59.157503399999996,41.7289529,1.0992844000000002,0.9146907,6.9081145
2.0,6000.0,53.5133256,50.2060153,63.146946199999995,22.7592155,0.9574796999999999,0.8427614000000001,7.9608011
2.0,6000.0,54.925857199999996,48.4695531,60.461430899999996,25.5952891,1.0099619,0.8807111000000001,8.7720763
3.0,6000.0,84.7109134,51.050114,62.1436262,45.2922396,1.2547850999999999,1.1504648,6.6275312
3.0,6000.0,86.1439131,51.2432404,62.7929946,36.9816176,1.2091143,1.2305602,7.2300211
3.0,6000.0,84.64367229999999,50.8981452,61.869636,30.5571048,1.3795557,1.2072081000000001,8.2494228
2.0,7000.0,72.1729569,80.0871904,99.5259529,44.5535878,1.5190849,1.1869335,8.4316447
2.0,7000.0,76.7897801,75.86368440000001,96.35186890000001,46.3365722,1.4031941,1.0579704,8.9286598
2.0,7000.0,71.77838000000001,71.68077120000001,89.71762660000002,57.4360049,1.4300244,1.1776549,11.4006849
3.0,7000.0,114.3024508,79.7044347,96.20214689999999,44.4413446,1.8945634,1.5409893000000001,7.7267916
3.0,7000.0,112.4713391,78.92609159999999,94.63370989999999,63.7797446,1.7977035,1.6116032999999998,9.307776
3.0,7000.0,111.9652309,78.090339,95.29328269999999,60.7105332,1.9773669999999999,1.7016879999999999,10.4095505
2.0,8000.0,99.0232061,104.6895649,133.654983,105.4450379,1.8902758,1.8092774999999999,12.3334077
2.0,8000.0,95.0416886,108.6979503,137.23076170000002,56.577444400000005,1.7823519,1.5314229000000001,10.7241821
2.0,8000.0,97.7365944,104.1676034,129.6879412,87.8841174,1.7742379000000001,1.7403529,14.8740905
3.0,8000.0,150.4768781,116.4708854,140.56422750000002,58.9906254,2.3996278,1.9533209,9.2515695
3.0,8000.0,139.8919409,115.5129263,138.7419949,97.529746,2.1776122,2.1902063,12.2161302
3.0,8000.0,143.31775340000002,115.60205710000001,141.572494,51.0739477,2.5136009,2.2121486999999997,12.8721437
2.0,9000.0,117.6264672,133.8923495,173.4327382,91.2622827,2.4871163999999997,1.9901695,11.1954461
2.0,9000.0,117.44456720000001,139.69263669999998,179.01270619999997,91.5111854,2.4260374000000002,1.8846026999999999,12.303427
2.0,9000.0,119.3880893,141.95590620000002,178.97250190000003,94.93415940000001,2.1333714,1.9355741000000002,14.2516248
3.0,9000.0,182.75172940000002,161.8300165,194.6403928,148.55079080000002,2.9193377,2.9764269,12.4036061
3.0,9000.0,177.4968011,157.8416424,191.1984193,81.32780890000001,3.0712086,2.6792037,12.7969143
3.0,9000.0,173.2799193,155.4481776,191.04683110000002,158.668442,3.0834295000000003,3.0519845,17.1433871
2.0,10000.0,140.2283144,169.7324306,222.8100026,177.10231739999998,2.8004807,2.6661971,18.0332343
