wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,3.0935187,4.9812842,4.0312705,3.6665564,17.3443532
2.0,10000.0,0.0,2.9122147,3.5322802,3.5155985,3.388834,18.7496478
2.0,10000.0,0.0,3.0186771,4.3414628,3.5808115,3.4778985,18.4363365
3.0,10000.0,0.0,3.2042411,3.9620464,4.7532413,4.8388975,16.1837781
3.0,10000.0,0.0,3.1000612,4.7578066,4.6524735,4.6043802,20.6700381
3.0,10000.0,0.0,3.1173449,3.8877661,4.7154305,4.646072,18.8170546
4.0,10000.0,0.0,2.9214048,4.5509096,6.2580549,6.4125239,19.5797093
4.0,10000.0,0.0,3.2077754,5.0609917,6.018707,6.1940985,20.1636989
4.0,10000.0,0.0,3.1499284,4.3167587,6.8352608,6.9495174,20.4876948
2.0,12000.0,2000.0,4.9453376,6.9606487,4.1032756,2.8397234,37.4419246
2.0,12000.0,2000.0,4.8055006,5.723967,3.8623601,2.6830496,37.7228145
2.0,12000.0,2000.0,4.945732,5.9667235,3.8299734,2.6789509,37.5826408
3.0,12000.0,2000.0,5.3810932,9.0116026,4.7893513,3.6139185,57.2533881
3.0,12000.0,2000.0,5.5306667,13.5478869,4.8227855,3.7827716,57.1425638
3.0,12000.0,2000.0,5.0117112,9.4857754,5.4031243,4.427402,69.149281
4.0,12000.0,2000.0,6.2270365,14.5786533,8.1292943,5.9740435,106.6517949
4.0,12000.0,2000.0,4.9095043,12.7133443,5.7629108,4.3127342,91.5512547
4.0,12000.0,2000.0,5.5078806,15.7308845,6.7469655,4.9741191,100.5924911
2.0,20000.0,0.0,9.04038,19.7629763,47.6816712,38.4428562,132.6137098
2.0,20000.0,0.0,9.6910934,16.4526399,41.7623069,44.4556521,135.8629464
2.0,20000.0,0.0,8.6194113,19.5201214,41.1254994,39.8307863,147.3700504
3.0,20000.0,0.0,9.1356928,20.3690925,51.5289641,52.9171997,129.459881
3.0,20000.0,0.0,9.1219955,20.3336322,59.4840993,63.3880557,157.3653471
3.0,20000.0,0.0,9.5292832,22.0337267,56.2959877,73.9076527,75.095929
4.0,20000.0,0.0,10.0463696,27.4162045,67.8320508,80.3537897,48.8147816
4.0,20000.0,0.0,9.3310661,24.752906,76.4587664,66.1045157,53.3452149
4.0,20000.0,0.0,9.3053061,15.9379412,86.8142797,85.0181917,53.1993956
2.0,24000.0,4000.0,13.2506701,18.961949,35.4208017,25.749541,80.9237019
2.0,24000.0,4000.0,14.7779316,26.1654765,41.3999303,30.737543,82.2681445
2.0,24000.0,4000.0,14.6309964,21.9503673,38.7187352,27.8703963,89.8226441
3.0,24000.0,4000.0,14.011651,34.7060273,54.9398418,36.5897297,100.6885543
3.0,24000.0,4000.0,16.2059447,34.7782465,65.2061409,39.4638276,102.6016544
3.0,24000.0,4000.0,13.8839237,32.8139016,54.8891937,39.3873646,99.6385036
4.0,24000.0,4000.0,14.5190004,33.0660566,76.9111924,57.3062914,211.5707014
4.0,24000.0,4000.0,14.5157128,36.844572,73.713164,49.7698119,133.8044342
4.0,24000.0,4000.0,18.4139492,42.0318205,78.795253,51.5972739,140.0665053
2.0,30000.0,0.0,15.4410278,40.4179176,25.8062496,38.6628204,101.982542
2.0,30000.0,0.0,17.9010767,46.2855106,26.8291839,27.3760789,109.7278838
2.0,30000.0,0.0,17.2296587,40.8649798,26.8140467,26.9361957,125.7174321
3.0,30000.0,0.0,16.6346819,56.7081961,67.4803085,51.1477484,99.8494793
3.0,30000.0,0.0,17.7659786,55.2247303,73.1913763,53.005734,109.8392576
3.0,30000.0,0.0,17.5330421,54.1528728,47.6745597,53.3196504,120.080882
4.0,30000.0,0.0,18.7095495,60.2429448,83.2013375,73.9394083,111.9928486
4.0,30000.0,0.0,18.7515471,65.2092164,87.7396003,95.3090198,116.7174899
4.0,30000.0,0.0,18.2804678,62.9274558,51.7139665,51.7431593,117.2077597
2.0,36000.0,6000.0,27.8758173,51.8801398,30.1415133,23.6377368,160.5400021
2.0,36000.0,6000.0,25.3860619,35.295146,78.3710482,102.1401437,164.1270542
2.0,36000.0,6000.0,24.7885877,38.6317145,59.0720623,23.1298309,170.7968709
3.0,36000.0,6000.0,30.1100052,48.1165406,41.8046854,28.3784332,171.1471447
3.0,36000.0,6000.0,31.0262002,50.4370958,51.7323731,31.7893448,176.1721183
3.0,36000.0,6000.0,29.5591138,51.2824331,55.9969236,71.9719215,174.0707493
4.0,36000.0,6000.0,33.8729318,66.8973896,73.0752544,74.8155529,236.1736824
4.0,36000.0,6000.0,29.9257701,94.3032616,97.1426817,91.200413,217.1043662
4.0,36000.0,6000.0,33.4172698,62.0689063,78.2799523,104.2159628,225.059074
2.0,40000.0,0.0,22.8576303,68.1198892,70.2905281,67.4906421,166.733313
2.0,40000.0,0.0,38.1120228,78.0027648,90.2139545,73.4243586,192.3298599
2.0,40000.0,0.0,25.644789,69.7975062,110.0120714,142.6528434,203.4339002
3.0,40000.0,0.0,27.1808752,88.4595502,154.0715981,178.0401597,181.5882023
3.0,40000.0,0.0,36.8399084,93.5896973,102.0761012,150.0556096,194.37434
3.0,40000.0,0.0,28.9449533,87.5683679,119.3470659,113.2437745,208.0111711
4.0,40000.0,0.0,28.6642961,110.0197241,138.334471,141.6915732,178.8910836
4.0,40000.0,0.0,34.0935086,110.4715762,196.6717497,204.4667474,190.7446649
4.0,40000.0,0.0,29.3474328,109.7904011,188.3698493,152.3780411,215.2774694
2.0,48000.0,8000.0,56.0848231,95.8806667,101.1923802,67.6197759,281.0090392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
