wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,3.0307952,4.0627798,3.9423272,3.5728255,16.7698653
2.0,10000.0,0.0,2.8884543,4.6157267,3.6903402,3.5223124,18.2963848
2.0,10000.0,0.0,2.8268966,4.278645,3.8003473,3.774903,17.6728599
3.0,10000.0,0.0,3.1493034,5.4531161,4.9835776,4.968589,15.8441499
3.0,10000.0,0.0,2.9833349,5.4444605,5.1478379,5.571384,18.8659222
3.0,10000.0,0.0,3.0295499,5.343134,5.5812271,4.6538618,18.7694129
4.0,10000.0,0.0,3.0751993,6.6020263,5.922871,6.1114267,18.2352709
4.0,10000.0,0.0,3.1218704,6.5628147,6.5046034,6.596582,19.5272334
4.0,10000.0,0.0,3.9117226,7.1824861,7.0838862,6.9425747,20.0614109
2.0,12000.0,2000.0,5.1246603,7.8670667,3.7597821,2.6660843,37.7406902
2.0,12000.0,2000.0,4.9569694,5.6780097,3.7954718,2.7562235,37.3815727
2.0,12000.0,2000.0,4.7336465,7.8145965,3.9625238,2.8391947,36.8520826
3.0,12000.0,2000.0,6.0112047,6.8489696,4.6672435,3.5856718,58.8232368
3.0,12000.0,2000.0,5.2843892,7.4325427,5.2581844,4.1779145,58.7479375
3.0,12000.0,2000.0,5.2136024,8.2174868,5.5411083,4.2983847,69.7182033
4.0,12000.0,2000.0,5.97736,15.6181733,8.3603692,5.328625,105.5877823
4.0,12000.0,2000.0,5.136584,11.7021649,6.1852723,4.2959409,92.3369968
4.0,12000.0,2000.0,5.9166775,11.0648648,6.9492282,5.1458968,99.1484131
2.0,20000.0,0.0,9.1573282,18.9370692,46.788492,50.0412857,132.3421414
2.0,20000.0,0.0,9.6831809,17.9031642,48.7256307,49.4701674,133.3091511
2.0,20000.0,0.0,9.0250896,17.6380473,44.8757034,43.0525682,147.6467541
3.0,20000.0,0.0,9.0255941,22.619891,48.2644854,50.2386972,136.2177464
3.0,20000.0,0.0,9.7462563,21.838612,57.8816864,60.4680657,149.1792488
3.0,20000.0,0.0,9.3200543,20.8971171,67.4957411,77.5983671,66.1395908
4.0,20000.0,0.0,9.2677835,25.4071875,66.9140059,72.7640272,48.033963
4.0,20000.0,0.0,9.5529839,26.8266269,69.6823884,64.6555546,54.519629
4.0,20000.0,0.0,9.787954,29.6615049,82.4536211,80.2219378,52.9516025
2.0,24000.0,4000.0,12.5390156,24.0869935,32.0285477,24.6538934,81.4992227
2.0,24000.0,4000.0,14.0043344,18.8232706,37.0108506,27.0682802,82.3292676
2.0,24000.0,4000.0,13.0393648,18.290669,35.5528792,29.4831856,89.9408718
3.0,24000.0,4000.0,14.9056796,29.9765843,49.3002488,33.0120275,99.8190032
3.0,24000.0,4000.0,16.1746179,32.4147058,58.9362899,39.0559988,102.7188946
3.0,24000.0,4000.0,13.9779445,30.1964183,51.7781897,36.4678585,98.5904272
4.0,24000.0,4000.0,15.3076778,43.8134543,74.103052,53.5172408,202.7671628
4.0,24000.0,4000.0,14.2676188,42.9434361,67.1778112,44.6272002,132.1871027
4.0,24000.0,4000.0,14.844392,43.9780518,82.0749949,47.3449622,141.0061753
2.0,30000.0,0.0,17.3323919,41.5090561,58.6598654,56.6102227,101.386976
2.0,30000.0,0.0,16.924703,40.2622509,68.6766824,54.6306643,108.2619572
2.0,30000.0,0.0,17.5479408,33.9653068,63.1807524,57.6096997,119.7975614
3.0,30000.0,0.0,18.5582258,48.4178967,99.6813575,80.3241777,105.0655247
3.0,30000.0,0.0,19.7931352,45.7092544,90.0652869,77.8258913,112.0912058
3.0,30000.0,0.0,19.0727668,48.0302016,88.2347652,120.1996977,120.1912936
4.0,30000.0,0.0,19.3843033,63.9702675,147.2457982,111.9629176,103.820251
4.0,30000.0,0.0,18.3038393,69.7697726,121.700313,117.4325021,105.6465533
4.0,30000.0,0.0,18.5564839,58.7143713,133.5522334,110.1040433,121.5254373
2.0,36000.0,6000.0,78.2513667,94.3343861,62.0779286,41.4808781,162.3028045
2.0,36000.0,6000.0,31.6150945,50.430308,61.6329393,43.305349,163.5920852
2.0,36000.0,6000.0,26.2830836,52.3461252,64.1120638,49.502536,173.2813027
3.0,36000.0,6000.0,28.2633596,63.6670838,83.3736164,93.5320109,171.9960612
3.0,36000.0,6000.0,29.4771298,68.4620928,114.7961381,85.8308375,173.2379329
3.0,36000.0,6000.0,39.0373306,74.3597528,107.5097339,78.1543401,165.8423526
4.0,36000.0,6000.0,35.1894642,96.8063237,142.2177028,83.1796561,220.0982718
4.0,36000.0,6000.0,36.3766813,92.1645397,127.6551122,113.1314278,218.9697075
4.0,36000.0,6000.0,28.9436308,66.2229569,158.1617707,184.5259969,209.3847946
2.0,40000.0,0.0,25.1363226,67.0058502,124.9566145,102.2271081,178.1541402
2.0,40000.0,0.0,25.6252924,63.6133406,112.3963284,91.9463204,185.4297817
2.0,40000.0,0.0,27.7513458,62.1468525,149.4400724,71.4768913,197.4787932
3.0,40000.0,0.0,32.7531044,82.2657204,103.388286,120.7671555,171.5571106
3.0,40000.0,0.0,28.7413035,81.7066647,278.723606,107.248984,186.4284955
3.0,40000.0,0.0,28.738176,82.0406434,163.145097,122.12175,204.1417642
4.0,40000.0,0.0,30.7586716,100.9715278,191.5351039,158.5929123,177.317201
4.0,40000.0,0.0,29.2730573,101.7186073,144.331458,173.1370474,191.4261604
4.0,40000.0,0.0,37.7037922,118.6607188,203.9311051,162.1523461,205.9648668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
