dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
ID,1000,1.0,2,0.0,0.0,CHIM,127674,127705,12.4883802
ID,1000,1.0,2,0.0,0.0,CHI,127604,127719,0.3761595
ID,1000,1.0,2,0.0,0.0,RND,155003,154919,0.4972685
ID,1000,0.9,2,0.0,0.0,CHIM,127674,127705,0.2966173
ID,1000,0.9,2,0.0,0.0,CHI,127604,127719,0.3329747
ID,1000,0.9,2,0.0,0.0,RND,154996,154922,0.2055376
ID,1000,0.8,2,0.0,0.0,CHIM,127674,127705,0.3289478
ID,1000,0.8,2,0.0,0.0,CHI,127604,127719,0.3515429
ID,1000,0.8,2,0.0,0.0,RND,154980,154918,0.2890791
ID,1000,0.7,2,0.0,0.0,CHIM,127674,127705,0.2540094
ID,1000,0.7,2,0.0,0.0,CHI,127604,127719,0.297679
ID,1000,0.7,2,0.0,0.0,RND,154992,154945,0.2648182
ID,1000,0.6,2,0.0,0.0,CHIM,127674,127705,0.2940503
ID,1000,0.6,2,0.0,0.0,CHI,127604,127719,0.3665451
ID,1000,0.6,2,0.0,0.0,RND,154997,154922,0.256037
ID,1000,0.5,2,0.0,0.0,CHIM,127674,127705,0.321284
ID,1000,0.5,2,0.0,0.0,CHI,127604,127719,0.3201162
ID,1000,0.5,2,0.0,0.0,RND,154999,154931,0.2959339
ID,1000,0.4,2,0.0,0.0,CHIM,127674,127705,0.304781
ID,1000,0.4,2,0.0,0.0,CHI,127604,127719,0.2900689
ID,1000,0.4,2,0.0,0.0,RND,155001,154915,0.2903823
ID,1000,0.3,2,0.0,0.0,CHIM,127674,127705,0.2968897
ID,1000,0.3,2,0.0,0.0,CHI,127604,127719,0.2970778
ID,1000,0.3,2,0.0,0.0,RND,154985,154899,0.3223137
ID,1000,0.2,2,0.0,0.0,CHIM,127674,127705,0.3144411
ID,1000,0.2,2,0.0,0.0,CHI,127604,127719,0.3244032
ID,1000,0.2,2,0.0,0.0,RND,154996,154916,0.2769865
ID,1000,0.1,2,0.0,0.0,CHIM,127674,127705,0.3235264
ID,1000,0.1,2,0.0,0.0,CHI,127604,127719,0.3185161
ID,1000,0.1,2,0.0,0.0,RND,154974,154912,0.2639359
ID,1000,0.09,2,0.0,0.0,CHIM,127674,127705,0.3203819
ID,1000,0.09,2,0.0,0.0,CHI,127604,127719,0.3192239
ID,1000,0.09,2,0.0,0.0,RND,154978,154906,0.4686998
ID,1000,0.08,2,0.0,0.0,CHIM,127674,127705,0.410344
ID,1000,0.08,2,0.0,0.0,CHI,127604,127719,0.3894256
ID,1000,0.08,2,0.0,0.0,RND,155001,154912,0.4217058
ID,1000,0.07,2,0.0,0.0,CHIM,127674,127705,0.4445517
ID,1000,0.07,2,0.0,0.0,CHI,127604,127719,0.3917631
ID,1000,0.07,2,0.0,0.0,RND,155005,154920,0.4056772
ID,1000,0.06,2,0.0,0.0,CHIM,127674,127705,0.4355943
ID,1000,0.06,2,0.0,0.0,CHI,127604,127719,0.3778594
ID,1000,0.06,2,0.0,0.0,RND,154979,154930,0.3652013
ID,1000,0.05,2,0.0,0.0,CHIM,127674,127705,0.4084081
ID,1000,0.05,2,0.0,0.0,CHI,127604,127719,0.3707294
ID,1000,0.05,2,0.0,0.0,RND,154973,154935,0.354584
ID,1000,0.04,2,0.0,0.0,CHIM,127674,127705,0.4240879
ID,1000,0.04,2,0.0,0.0,CHI,127604,127719,0.4055684
ID,1000,0.04,2,0.0,0.0,RND,154992,154914,0.3779853
ID,1000,0.03,2,0.0,0.0,CHIM,127674,127705,0.3687305
ID,1000,0.03,2,0.0,0.0,CHI,127604,127719,0.3828171
ID,1000,0.03,2,0.0,0.0,RND,154983,154915,0.2522803
ID,1000,0.02,2,0.0,0.0,CHIM,127674,127705,0.3845065
ID,1000,0.02,2,0.0,0.0,CHI,127604,127719,0.4872342
ID,1000,0.02,2,0.0,0.0,RND,155003,154909,0.3781816
ID,1000,0.01,2,0.0,0.0,CHIM,127674,127705,0.3841597
ID,1000,0.01,2,0.0,0.0,CHI,127604,127719,0.4471718
ID,1000,0.01,2,0.0,0.0,RND,154987,154917,0.3042966
ID,1000,0.009,2,0.0,0.0,CHIM,127674,127705,0.3583655
ID,1000,0.009,2,0.0,0.0,CHI,127604,127719,0.4567822
ID,1000,0.009,2,0.0,0.0,RND,154978,154932,0.3834557
ID,1000,0.008,2,0.0,0.0,CHIM,127674,127705,0.3263589
ID,1000,0.008,2,0.0,0.0,CHI,127604,127719,0.4689564
ID,1000,0.008,2,0.0,0.0,RND,154993,154920,0.3918022
ID,1000,0.007,2,0.0,0.0,CHIM,127674,127705,0.3417071
ID,1000,0.007,2,0.0,0.0,CHI,127604,127719,0.4410043
ID,1000,0.007,2,0.0,0.0,RND,154982,154931,0.4075044
ID,1000,0.006,2,0.0,0.0,CHIM,127674,127705,0.3027717
ID,1000,0.006,2,0.0,0.0,CHI,127604,127719,0.3261593
ID,1000,0.006,2,0.0,0.0,RND,154978,154917,0.314225
ID,1000,0.005,2,0.0,0.0,CHIM,127674,127705,0.2890335
ID,1000,0.005,2,0.0,0.0,CHI,127604,127719,0.3268546
ID,1000,0.005,2,0.0,0.0,RND,154996,154910,0.2876903
ID,1000,0.004,2,0.0,0.0,CHIM,127674,127705,0.359375
ID,1000,0.004,2,0.0,0.0,CHI,127604,127719,0.3452704
ID,1000,0.004,2,0.0,0.0,RND,154978,154939,0.3788359
ID,1000,0.003,2,0.0,0.0,CHIM,127674,127705,0.344742
ID,1000,0.003,2,0.0,0.0,CHI,127604,127719,0.3126723
ID,1000,0.003,2,0.0,0.0,RND,155001,154926,0.3710826
ID,1000,0.002,2,0.0,0.0,CHIM,127674,127705,0.3517425
ID,1000,0.002,2,0.0,0.0,CHI,127604,127719,0.3398881
ID,1000,0.002,2,0.0,0.0,RND,154978,154908,0.3191599
ID,1000,0.001,2,0.0,0.0,CHIM,127674,127705,0.3549476
ID,1000,0.001,2,0.0,0.0,CHI,127604,127719,0.3155152
ID,1000,0.001,2,0.0,0.0,RND,155006,154919,0.3157335
ID,1000,0.0009,2,0.0,0.0,CHIM,127674,127705,0.3895872
ID,1000,0.0009,2,0.0,0.0,CHI,127604,127719,0.2475623
ID,1000,0.0009,2,0.0,0.0,RND,154988,154927,0.307113
ID,1000,0.0008,2,0.0,0.0,CHIM,127674,127705,0.3862929
ID,1000,0.0008,2,0.0,0.0,CHI,127604,127719,0.3285331
ID,1000,0.0008,2,0.0,0.0,RND,154971,154922,0.3959094
ID,1000,0.0007,2,0.0,0.0,CHIM,127674,127705,0.346139
ID,1000,0.0007,2,0.0,0.0,CHI,127604,127719,0.3530605
ID,1000,0.0007,2,0.0,0.0,RND,154985,154916,0.2698487
ID,1000,0.0006,2,0.0,0.0,CHIM,127674,127705,0.3813131
ID,1000,0.0006,2,0.0,0.0,CHI,127604,127719,0.3628232
ID,1000,0.0006,2,0.0,0.0,RND,154975,154927,0.3239454
ID,1000,0.0005,2,0.0,0.0,CHIM,127674,127705,0.3421643
ID,1000,0.0005,2,0.0,0.0,CHI,127604,127719,0.3451947
ID,1000,0.0005,2,0.0,0.0,RND,154997,154916,0.2772547
ID,1000,0.0004,2,0.0,0.0,CHIM,127674,127705,0.2933627
ID,1000,0.0004,2,0.0,0.0,CHI,127604,127719,0.3701818
ID,1000,0.0004,2,0.0,0.0,RND,154993,154927,0.2604139
ID,1000,0.0003,2,0.0,0.0,CHIM,127674,127705,0.3234735
ID,1000,0.0003,2,0.0,0.0,CHI,127604,127719,0.32652
ID,1000,0.0003,2,0.0,0.0,RND,155000,154930,0.2768545
ID,1000,0.0002,2,0.0,0.0,CHIM,127674,127705,0.3271529
ID,1000,0.0002,2,0.0,0.0,CHI,127604,127719,0.380234
ID,1000,0.0002,2,0.0,0.0,RND,154976,154923,0.3615007
ID,1000,0.0001,2,0.0,0.0,CHIM,127674,127705,0.3467686
ID,1000,0.0001,2,0.0,0.0,CHI,127604,127719,0.3509812
ID,1000,0.0001,2,0.0,0.0,RND,154975,154930,0.2313369
