wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.11111684192202802,0.11100079300096062,0.11111684192202802,0.1097339256126416,0.10952761641963289,0.10952761641963289,0.0
2.0,1000.0,0.05329034396908406,0.16160989102066153,0.16163264244831363,0.1605958273881686,0.1596890204860355,0.1596890204860355,0.0
2.0,1000.0,-0.006083924412449714,0.19957190874444208,0.19974063095490155,0.1979144611475757,0.19715355706118992,0.19715355706118992,0.0
3.0,1000.0,0.11232685867381112,0.1116383121232418,0.11246081714668453,0.10978968519758875,0.1094735432016075,0.1094735432016075,0.0
3.0,1000.0,0.14763011627469022,0.1471727655727914,0.14764356776592252,0.14457662776495403,0.06860798588131481,0.06860798588131481,0.0
3.0,1000.0,0.16248685293268156,0.1796992931918627,0.1799445234630874,0.17770475365256866,0.12305382531975302,0.12305382531975302,0.0
2.0,2000.0,0.11167414513383878,0.11110358966424261,0.11161289906648099,0.10718706483057404,0.10957566145752747,0.10957566145752747,0.0
2.0,2000.0,0.053736203502194144,0.16151997431248602,0.16183458149136776,0.15986261072064503,0.05124204968198728,0.05124204968198728,0.0
2.0,2000.0,-0.006233058738542903,0.19920603887626004,0.1991762156287072,0.1943945549377357,-0.0073729695338957775,-0.0073729695338957775,0.0
3.0,2000.0,0.1119207431670515,0.1107367234065403,0.11211405251570639,0.10504752188154433,0.10974869784674865,0.10974869784674865,0.0
3.0,2000.0,0.14892487748102606,0.1478956911578885,0.1487874730242721,0.1443043158470446,0.14594239250795463,0.14594239250795463,0.0
3.0,2000.0,0.162006697711933,0.17860928469635495,0.17924417765013312,0.1751814077184454,0.12325097890683968,0.12325097890683968,0.0
2.0,3000.0,0.11308982275475375,0.1127155881612822,0.11302852570927134,0.10811508358981307,0.11208326074472684,0.11208326074472684,0.0
2.0,3000.0,0.16198781856274608,0.1617575517775947,0.16194890023286135,0.15941272240203933,0.1605997314635238,0.1605997314635238,0.0
2.0,3000.0,0.1986043534355525,0.19867400309775166,0.1986043534355525,0.1965612966777111,0.19780504064555288,0.19780504064555288,0.0
3.0,3000.0,0.11238752137026974,0.11073953191740223,0.11230713164086156,0.10778386953282848,0.10959263844451234,0.10959263844451234,0.0
3.0,3000.0,0.09563924277405259,0.1482420385940619,0.14895594522585043,0.1429025557857418,0.1469139028602063,0.1469139028602063,0.0
3.0,3000.0,0.07391283026475669,0.17929514458363074,0.1794804034283784,0.17232069395783728,0.17638821535795823,0.17638821535795823,0.0
2.0,4000.0,0.11304886228780765,0.11272638150766215,0.112952118053764,0.11005946545585883,0.10829549558846292,0.10829549558846292,0.0
2.0,4000.0,0.053384850157472644,0.16135913503685184,0.16147277509010033,0.1505276145329394,0.15701159128543135,0.15701159128543135,0.0
2.0,4000.0,-0.006341059602649007,0.19963576158940396,0.19949668874172186,0.19450993377483444,0.19614900662251655,0.19614900662251655,0.0
