wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
2.0,10000.0,0.0,0.3136260289084891,0.31370054469220443,0.31336976731083444,0.31336976731083444,0.0
2.0,10000.0,0.0,0.41424591756318385,0.4143907043234426,0.41380972453860676,0.41380972453860676,0.0
2.0,10000.0,0.0,0.5059247897564294,0.5056710313119124,0.505144717501062,0.505144717501062,0.0
3.0,10000.0,0.0,0.2399886635742131,0.2396647656945874,0.23926452045762148,0.23926452045762148,0.0
3.0,10000.0,0.0,0.29320270879103016,0.29282416546291434,0.18456774067691906,0.18456774067691906,0.0
3.0,10000.0,0.0,0.3439385557211704,0.3438410661366992,0.18099469915066602,0.18099469915066602,0.0
4.0,10000.0,0.0,0.19480773516929029,0.19396323509358626,0.19454535708340892,0.19454535708340892,0.0
4.0,10000.0,0.0,0.23442415991205257,0.23378680467230417,0.23396782864572385,0.23396782864572385,0.0
4.0,10000.0,0.0,0.27283203715069093,0.2724035653414759,0.27236936360060726,0.27236936360060726,0.0
2.0,11000.0,1000.0,0.40727622729555746,0.4073602715028105,0.40744431571006345,0.4074283072896343,0.0
2.0,11000.0,1000.0,0.5117766162065533,0.5117462144781137,0.5118698481737682,0.5118353928815367,0.0
2.0,11000.0,1000.0,0.6042965093233704,0.6041594629468766,0.6041425957005389,0.6042079562800975,0.0
3.0,11000.0,1000.0,0.27979257164023297,0.27979257164023297,0.27928996444334697,0.2691168455723798,0.0
3.0,11000.0,1000.0,0.336966611206325,0.336966611206325,0.24245093010745966,0.3299723532281672,0.0
3.0,11000.0,1000.0,0.393400597737102,0.393400597737102,0.16803068147597033,0.38897197822637586,0.0
4.0,11000.0,1000.0,0.21777286549895292,0.21777286549895292,0.21760737697683563,0.20581356163394338,0.0
4.0,11000.0,1000.0,0.2614824445243755,0.2614824445243755,0.2602647236718102,0.2514834693389544,0.0
4.0,11000.0,1000.0,0.30429426756745825,0.30429426756745825,0.30414155103361784,0.2959949836158421,0.0
2.0,12000.0,2000.0,0.5107933875755267,0.5104945387054227,0.5105956529847812,0.5105035266413656,0.0
