wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
3.0,9000.0,134.0485845,150.40459099999998,252.67003169999998,231.2143472,3.7500993,3.7618777999999997,7.6974971
3.0,9000.0,132.2880726,169.0169764,257.3860942,217.6771127,3.7733653,3.7551807999999998,8.2456013
3.0,9000.0,140.6859007,159.9125286,269.9723302,143.6312738,4.2480696,4.2164546,6.9749937
2.0,10000.0,105.303927,171.7223476,339.43137839999997,248.5243823,3.7312808000000004,3.7316268,7.9311554
2.0,10000.0,109.2293185,188.3680192,356.8790712,134.40371209999998,4.7217212,4.7263846,8.9429757
2.0,10000.0,104.0852814,201.2894435,358.5999431,275.2609158,3.8653222,3.8944251000000003,9.4383806
3.0,10000.0,156.94136859999998,229.1163753,369.5129998,274.30908400000004,6.5331694,6.5333886,7.3865796
3.0,10000.0,164.689164,209.1401807,356.14584149999996,272.60008189999996,5.2295915,5.272956300000001,8.4978355
3.0,10000.0,162.1998515,215.67180309999998,365.73678459999996,289.1902555,4.5498218,4.5593373,8.6578705
2.0,1200.0,4.6455933,0.6174511,0.9732976,0.5376593,0.30453569999999996,0.3012435,0.6745397
2.0,1200.0,5.5317096999999995,0.643941,0.9984607999999999,0.5225415999999999,0.30993669999999995,0.3059425,0.6443324
2.0,1200.0,7.2854126,0.6833039,1.0101105,0.7250311,0.307079,0.30374219999999996,0.6026653
3.0,1200.0,10.1272895,0.6545171,0.9695734,0.3602019,0.3098388,0.3087291,0.6590555
3.0,1200.0,8.9493005,0.6710542,0.9887322000000001,0.4442671,0.3107835,0.310731,0.6425895
3.0,1200.0,8.2360497,0.6803299,1.0014533,0.3977366,0.3086482,0.3053095,0.7461865
2.0,2400.0,12.6399629,4.0774688999999995,6.6682331999999995,2.1626916,0.6243707000000001,0.6201837,1.7545617
2.0,2400.0,12.5625402,4.3683248,6.8574026,2.7834785,0.6319394,0.6221962,2.5216612
2.0,2400.0,12.8183205,4.6082183,6.6669722,2.641765,0.6254436,0.6155918,2.4559837
3.0,2400.0,33.043582099999995,4.7058368,6.5478943,2.9403863,0.6576676,0.6444088,1.5974694
3.0,2400.0,22.2313091,4.8254985,6.632956200000001,1.9681104999999999,0.6626313,0.6495539,2.2592714
3.0,2400.0,21.3321308,4.9404614,6.8008873,2.6637821,0.6594567,0.6548549,2.5978978
2.0,3600.0,21.0517431,10.173260200000001,19.3902338,4.6151032999999995,0.9708519999999999,0.9697039999999999,2.9693705
2.0,3600.0,21.258511900000002,10.884903699999999,19.7523609,4.9412389999999995,0.9685998,0.9649515,2.9171112
2.0,3600.0,22.794229899999998,11.5895946,19.508685,4.5196604,0.9908729000000001,0.9930626,3.1843958
3.0,3600.0,35.7506942,11.7541695,18.9310218,5.7149749,1.2256955999999999,1.0380292,2.9812839
3.0,3600.0,34.7827776,12.1434095,19.491464800000003,5.754929,1.2419331,1.0609244,2.9908008
3.0,3600.0,35.6930134,12.3807012,19.6631344,6.5432116,1.2172965,1.0449568999999999,2.7931281
2.0,4800.0,30.6155043,21.401549600000003,42.905681,8.7365216,1.3894798,1.3809551,3.3358525
2.0,4800.0,30.696306200000002,23.1876187,44.2378765,9.3564039,1.5368113,1.3504321,3.4772753
2.0,4800.0,33.7635004,24.6861754,43.408709,13.999001100000001,1.5884794,1.3969960000000001,4.2697888
3.0,4800.0,50.269191,25.1635621,41.7650967,15.6649043,1.6917421,1.5121761999999999,3.4403805
3.0,4800.0,50.4578796,25.8240758,42.7960437,9.5586841,1.6837718000000002,1.4903601000000002,4.0050308
3.0,4800.0,48.952811,26.486470500000003,43.6930483,32.0070672,1.5390703000000001,1.5252876,4.2630202
2.0,6000.0,47.584839099999996,39.5998667,79.22310490000001,28.7565444,1.9863846,1.8135879,4.5028253
2.0,6000.0,43.826627599999995,43.068602399999996,82.17484999999999,26.47206,1.9919236000000002,1.8159692,5.2794083
2.0,6000.0,43.493876699999994,46.116429,82.40407379999999,19.8513598,2.2794515,2.0835555,4.5811798
3.0,6000.0,69.1473908,46.3615767,78.786411,33.1412889,2.5004999000000003,2.2936468000000003,4.8535919
3.0,6000.0,71.3628109,48.006971,81.4842664,35.5300389,2.5222636,2.2916083,4.5022661
3.0,6000.0,72.494596,49.2590245,82.7783497,46.788400800000005,2.5443012,2.3490972,5.2010337
2.0,7200.0,60.345462000000005,65.095353,130.95754870000002,61.84171550000001,2.8023162,2.6003948,6.0548416
2.0,7200.0,63.2294955,70.9955019,135.5706299,75.9681171,2.8270766,2.5769815,5.1826813
2.0,7200.0,61.9100874,75.5578951,135.9032848,63.785516300000005,2.7460692,2.5143456,6.2456379
3.0,7200.0,87.1910664,76.4572063,131.17102599999998,34.5583653,2.9697877,2.7571209999999997,5.6333972
3.0,7200.0,90.7045824,79.138934,135.9260033,68.3607264,2.9785050999999996,2.7651715,6.3585331
3.0,7200.0,92.42941909999999,81.15161769999999,138.1755537,68.00102179999999,2.8650115,2.859516,5.5277685
2.0,8400.0,76.64739999999999,102.16511779999999,202.48846699999999,105.7925922,3.2192705000000004,2.9899711,6.3678456
2.0,8400.0,78.014095,114.08734849999999,213.2406261,89.9974113,3.01667,3.036536,7.1902839
2.0,8400.0,75.2318124,122.2888996,215.6064622,83.3541382,3.2937296,3.0663249,6.0527322
3.0,8400.0,112.814162,121.4045574,204.3213474,108.5902393,3.687125,3.4815306,6.288897
3.0,8400.0,116.9385703,140.1108805,213.88296480000002,134.9910465,3.4678088000000002,3.4806065000000004,7.7388913
3.0,8400.0,114.2333786,130.2685821,218.6902371,108.3921244,3.4897427,3.5279818,7.5284253
2.0,9600.0,98.30848830000001,153.7702731,305.6346119,261.4012523,4.8280821000000005,4.8370569,7.2242837
