wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,400.0,0.0,0.29199827296219205,0.28613407742026953,0.28757112753658676,0.13186706964215522,0.0396380953608414,0.0396380953608414,0.0
2.0,400.0,0.0,0.28392778625559323,0.2853180042935106,0.2855507849882316,0.12937433722163305,0.04772004241781547,0.04772004241781547,0.0
2.0,400.0,0.0,0.286232447277061,0.2849240893310534,0.2840626457329395,0.12805067620083943,0.06000310896937666,0.06000310896937666,0.0
2.0,400.0,0.0,0.2900853459233702,0.28976756854911934,0.2904614905704428,0.11893953150535685,0.07098757425614155,0.07098757425614155,0.0
2.0,400.0,0.0,0.28380645287624917,0.27678961900223886,0.27777523938826265,0.11271319752224174,0.07772041017473552,0.07772041017473552,0.0
2.0,400.0,0.0,0.2824107254400442,0.27505966979426244,0.27612484959266737,0.11168607441793188,0.09071123764687317,0.09071123764687317,0.0
3.0,400.0,0.0,0.3836186528052238,0.38595991923704787,0.38591696021995014,0.1735973880917605,0.03507603746026289,0.03507603746026289,0.0
3.0,400.0,0.0,0.38689360065387757,0.38908921903296634,0.3888541649972488,0.18337420068272514,0.04911560919061275,0.04911560919061275,0.0
3.0,400.0,0.0,0.3811543207548187,0.3822535712168811,0.38255532624568245,0.1823193107052985,0.04822691978165872,0.04822691978165872,0.0
3.0,400.0,0.0,0.3760511902708298,0.3850644730032775,0.38524775746075557,0.18961316198033462,0.05359992237364153,0.05359992237364153,0.0
3.0,400.0,0.0,0.3785204493602632,0.38426480390616113,0.38409138942930376,0.1933463032910816,0.05671737233713947,0.05671737233713947,0.0
3.0,400.0,0.0,0.37725876179341467,0.3779711248266674,0.37924902797792215,0.19922238233774714,0.05944152913347289,0.05944152913347289,0.0
2.0,480.0,80.0,0.26169534119466464,0.256765899864682,0.256765899864682,0.22365441440446276,0.14983706608489133,0.07326502996327078,0.0
2.0,480.0,80.0,0.26090264568563026,0.25675255057928414,0.25675255057928414,0.21433166176724883,0.16699291025419327,0.08933079716410164,0.0
2.0,480.0,80.0,0.25184211989767546,0.2585849738627516,0.2585849738627516,0.2154724168613058,0.17297158269380497,0.09896007118229344,0.0
2.0,480.0,80.0,0.2541495876598211,0.21697961691816736,0.24958975469076228,0.2062957816307862,0.18067552563771327,0.11203362964100916,0.0
2.0,480.0,80.0,0.24441657455431798,0.18086613950060937,0.24285775019131028,0.19675906243800134,0.1892058498427005,0.11712439418416798,0.0
2.0,480.0,80.0,0.2238677905241223,0.16392071469258562,0.2343949411993741,0.18775101125539873,0.1925242809451363,0.12093244597624897,0.0
3.0,480.0,80.0,0.3569092466245538,0.3552538553946786,0.35472504986291287,0.25448191427602496,0.12773527535248907,0.05225403357915126,0.0
3.0,480.0,80.0,0.3549145778345151,0.35465005951662154,0.35633492619363893,0.2596074778178389,0.13302396190936228,0.06181103041385616,0.0
3.0,480.0,80.0,0.35855098049396816,0.3538836099716727,0.35401630406563167,0.2670439794381847,0.12767479562224882,0.07033363910668033,0.0
3.0,480.0,80.0,0.3551675373026638,0.35662789690900165,0.35622384484400704,0.253057808306156,0.13652342058933875,0.07959825680394816,0.0
