wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.2592592592592593,0.37037037037037035,0.37037037037037035,0.33333333333333337,0.2592592592592593,0.2592592592592593,0.37037037037037035,0.0
2.0,20.0,0.0,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.31999999999999995,0.28,0.28,0.43999999999999995,0.0
3.0,20.0,0.0,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.24390243902439024,0.2682926829268293,0.2682926829268293,0.2682926829268293,-0.024390243902439046,-0.024390243902439046,0.2682926829268293,0.0
3.0,20.0,0.0,0.4285714285714286,0.2857142857142857,0.38095238095238093,0.30952380952380953,0.2857142857142857,0.2857142857142857,0.38095238095238093,0.023809523809523836,0.023809523809523836,0.4285714285714286,0.0
4.0,20.0,0.0,0.1428571428571429,0.1428571428571429,0.10204081632653061,0.08163265306122447,0.22448979591836737,0.22448979591836737,0.10204081632653061,-0.020408163265306145,-0.020408163265306145,0.08163265306122447,0.0
4.0,20.0,0.0,0.27450980392156865,0.3137254901960784,0.196078431372549,0.07843137254901966,0.3529411764705882,0.33333333333333337,0.21568627450980393,0.039215686274509776,0.039215686274509776,0.2941176470588235,0.0
2.0,24.0,4.0,0.5217391304347826,0.5217391304347826,0.5652173913043479,0.6086956521739131,0.0,0.0,0.5217391304347826,0.5652173913043479,0.6086956521739131,0.5217391304347826,0.0
2.0,24.0,4.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.0,0.0,0.5555555555555556,0.5555555555555556,0.6111111111111112,0.38888888888888884,0.0
3.0,24.0,4.0,0.375,0.375,0.21875,0.34375,0.0,0.0,0.3125,0.09375,0.25,0.375,0.0
3.0,24.0,4.0,0.48484848484848486,0.4242424242424242,0.4545454545454546,0.2727272727272727,0.0,0.0,0.4242424242424242,0.1515151515151515,0.5454545454545454,0.33333333333333337,0.0
4.0,24.0,4.0,0.30952380952380953,0.16666666666666663,0.09523809523809523,0.23809523809523814,0.0,0.0,0.11904761904761907,0.0714285714285714,0.1428571428571429,0.0,0.0
4.0,24.0,4.0,0.3414634146341463,0.2682926829268293,0.24390243902439024,0.19512195121951215,0.0,0.0,0.24390243902439024,0.04878048780487809,0.2195121951219512,0.0,0.0
