wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.2952380952380952,0.2952380952380952,0.2952380952380952,0.2952380952380952,0.2952380952380952,0.2952380952380952,0.2952380952380952,0.13142857142857145,0.13142857142857145,0.2952380952380952,0.0
2.0,20.0,0.0,0.38240917782026773,0.38240917782026773,0.38240917782026773,0.39388145315487577,0.38240917782026773,0.38240917782026773,0.34990439770554493,0.1816443594646272,0.1816443594646272,0.39388145315487577,0.0
2.0,20.0,0.0,0.48406374501992033,0.48406374501992033,0.48406374501992033,0.48406374501992033,0.48406374501992033,0.48406374501992033,0.4223107569721115,0.2310756972111554,0.2310756972111554,0.48406374501992033,0.0
3.0,20.0,0.0,0.2324723247232472,0.2324723247232472,0.2226322263222632,0.2140221402214022,0.2324723247232472,0.2324723247232472,0.21648216482164817,0.07749077490774903,0.07749077490774903,0.23862238622386223,0.0
3.0,20.0,0.0,0.22097378277153557,0.22097378277153557,0.2109862671660424,0.202247191011236,0.22097378277153557,0.22097378277153557,0.20474406991260918,0.06367041198501877,0.06367041198501877,0.2272159800249688,0.0
3.0,20.0,0.0,0.30740740740740746,0.30740740740740746,0.2987654320987654,0.2246913580246913,0.2925925925925926,0.2987654320987654,0.2925925925925926,0.09876543209876543,0.09876543209876543,0.30987654320987656,0.0
2.0,24.0,4.0,0.5164319248826291,0.5164319248826291,0.5164319248826291,0.5164319248826291,0.0,0.0,0.4436619718309859,0.5164319248826291,0.42018779342723,0.5164319248826291,0.0
2.0,24.0,4.0,0.5904977375565611,0.5904977375565611,0.5904977375565611,0.5904977375565611,0.0,0.0,0.5701357466063348,0.5904977375565611,0.5475113122171946,0.5995475113122172,0.0
2.0,24.0,4.0,0.5907859078590786,0.5907859078590786,0.5907859078590786,0.5691056910569106,0.0,0.0,0.5691056910569106,0.5907859078590786,0.5338753387533876,0.6016260162601625,0.0
3.0,24.0,4.0,0.3149492017416545,0.3149492017416545,0.25689404934687954,0.28011611030478956,0.0,0.0,0.23076923076923073,0.24383164005805513,0.17561683599419453,0.3294629898403484,0.0
3.0,24.0,4.0,0.3709677419354839,0.3519061583577713,0.3372434017595308,0.28005865102639294,0.0,0.0,0.31818181818181823,0.2624633431085044,0.25513196480938416,0.3914956011730205,0.0
3.0,24.0,4.0,0.4593023255813954,0.4476744186046512,0.4433139534883721,0.4476744186046512,0.0,0.0,0.4433139534883721,0.32122093023255816,0.35465116279069764,0.47529069767441856,0.0
