wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,1.279975e6,1.279832e6,1.280177e6,1.280177e6,1.550636e6
2.0,10000.0,0.0,1.218608e6,1.218687e6,1.218927e6,1.218927e6,1.546072e6
2.0,10000.0,0.0,1.164791e6,1.164786e6,1.165046e6,1.165046e6,1.532688e6
3.0,10000.0,0.0,1.552976e6,1.553464e6,1.553969e6,1.553969e6,1.865289e6
3.0,10000.0,0.0,1.498018e6,1.498963e6,1.497955e6,1.497955e6,1.861949e6
3.0,10000.0,0.0,1.443174e6,1.443701e6,1.443352e6,1.443352e6,1.85193e6
4.0,10000.0,0.0,1.764883e6,1.754615e6,1.75295e6,1.75295e6,2.064428e6
4.0,10000.0,0.0,1.708389e6,1.710003e6,1.701649e6,1.701649e6,2.061708e6
4.0,10000.0,0.0,1.650223e6,1.651692e6,1.669187e6,1.669187e6,2.053595e6
2.0,12000.0,2000.0,1.133789e6,1.134092e6,1.133842e6,1.133628e6,1.445534e6
2.0,12000.0,2000.0,1.092478e6,1.092482e6,1.09237e6,1.092428e6,1.436596e6
2.0,12000.0,2000.0,1.060278e6,1.060286e6,1.059931e6,1.060002e6,1.409702e6
3.0,12000.0,2000.0,1.418987e6,1.418987e6,1.420501e6,1.404142e6,1.740413e6
3.0,12000.0,2000.0,1.363371e6,1.363371e6,1.36365e6,1.348387e6,1.737578e6
3.0,12000.0,2000.0,1.302412e6,1.279474e6,1.30831e6,1.294225e6,1.728539e6
4.0,12000.0,2000.0,1.62046e6,1.594908e6,1.616412e6,1.615015e6,1.933696e6
4.0,12000.0,2000.0,1.56644e6,1.56644e6,1.576901e6,1.560648e6,1.931814e6
4.0,12000.0,2000.0,1.512515e6,1.512515e6,1.511636e6,1.504872e6,1.925885e6
2.0,20000.0,0.0,1.279526e6,1.279831e6,1.280345e6,1.280345e6,1.550674e6
2.0,20000.0,0.0,1.218545e6,1.218728e6,1.21817e6,1.21817e6,1.546202e6
2.0,20000.0,0.0,1.164772e6,1.164858e6,1.164287e6,1.164287e6,1.532343e6
3.0,20000.0,0.0,1.619488e6,1.555713e6,1.556966e6,1.556966e6,1.865233e6
3.0,20000.0,0.0,1.549661e6,1.500586e6,1.498691e6,1.498691e6,1.862102e6
3.0,20000.0,0.0,1.444339e6,1.445446e6,1.444251e6,1.444251e6,1.852067e6
4.0,20000.0,0.0,1.798912e6,1.759173e6,1.756495e6,1.756495e6,2.06454e6
4.0,20000.0,0.0,1.762885e6,1.718339e6,1.702396e6,1.702396e6,2.061872e6
4.0,20000.0,0.0,1.723225e6,1.674481e6,1.650947e6,1.650947e6,2.053642e6
2.0,24000.0,4000.0,1.134087e6,1.134364e6,1.134456e6,1.133306e6,1.445398e6
2.0,24000.0,4000.0,1.092709e6,1.092854e6,1.092299e6,1.092178e6,1.436756e6
2.0,24000.0,4000.0,1.060469e6,1.060839e6,1.059949e6,1.059867e6,1.410087e6
3.0,24000.0,4000.0,1.428451e6,1.385654e6,1.421963e6,1.404006e6,1.740595e6
3.0,24000.0,4000.0,1.363679e6,1.363679e6,1.363516e6,1.348101e6,1.737559e6
3.0,24000.0,4000.0,1.308052e6,1.312114e6,1.308033e6,1.293724e6,1.727973e6
4.0,24000.0,4000.0,1.664848e6,1.612009e6,1.610288e6,1.614978e6,1.933814e6
4.0,24000.0,4000.0,1.606308e6,1.56886e6,1.564492e6,1.560088e6,1.931692e6
4.0,24000.0,4000.0,1.566692e6,1.531619e6,1.506875e6,1.505195e6,1.925533e6
2.0,30000.0,0.0,1.2813e6,1.281531e6,1.282484e6,1.282484e6,1.550605e6
2.0,30000.0,0.0,1.22027e6,1.220632e6,1.219565e6,1.219565e6,1.546119e6
2.0,30000.0,0.0,1.166291e6,1.166547e6,1.165429e6,1.165429e6,1.53266e6
3.0,30000.0,0.0,1.556586e6,1.55915e6,1.561448e6,1.561448e6,1.86532e6
3.0,30000.0,0.0,1.501275e6,1.503031e6,1.503249e6,1.503249e6,1.862019e6
3.0,30000.0,0.0,1.446552e6,1.447674e6,1.446815e6,1.446815e6,1.852186e6
4.0,30000.0,0.0,1.823161e6,1.764041e6,1.762157e6,1.762157e6,2.064629e6
4.0,30000.0,0.0,1.774724e6,1.716182e6,1.705252e6,1.705252e6,2.061868e6
4.0,30000.0,0.0,1.693766e6,1.679201e6,1.654867e6,1.654867e6,2.05375e6
2.0,36000.0,6000.0,1.135622e6,1.136225e6,1.137718e6,1.134492e6,1.445542e6
2.0,36000.0,6000.0,1.093952e6,1.094841e6,1.093463e6,1.09321e6,1.436961e6
2.0,36000.0,6000.0,1.06204e6,1.062296e6,1.061482e6,1.061246e6,1.410098e6
3.0,36000.0,6000.0,1.421367e6,1.426923e6,1.42333e6,1.405807e6,1.741019e6
3.0,36000.0,6000.0,1.365222e6,1.369898e6,1.365914e6,1.349816e6,1.737813e6
3.0,36000.0,6000.0,1.309469e6,1.311853e6,1.310234e6,1.294864e6,1.728294e6
4.0,36000.0,6000.0,1.635579e6,1.593995e6,1.612466e6,1.617408e6,1.933662e6
4.0,36000.0,6000.0,1.565546e6,1.565573e6,1.55981e6,1.562511e6,1.931557e6
4.0,36000.0,6000.0,1.508069e6,1.508069e6,1.507769e6,1.506897e6,1.92588e6
2.0,40000.0,0.0,1.550225e6,1.282384e6,1.285542e6,1.285542e6,1.550434e6
2.0,40000.0,0.0,1.550546e6,1.220801e6,1.21941e6,1.21941e6,1.545893e6
2.0,40000.0,0.0,1.549675e6,1.167309e6,1.166297e6,1.166297e6,1.532244e6
3.0,40000.0,0.0,1.728574e6,1.56142e6,1.560107e6,1.560107e6,1.864829e6
3.0,40000.0,0.0,1.717194e6,1.505419e6,1.499529e6,1.499529e6,1.861697e6
3.0,40000.0,0.0,1.710528e6,1.449421e6,1.444827e6,1.444827e6,1.851511e6
4.0,40000.0,0.0,1.85824e6,1.769091e6,1.766888e6,1.766888e6,2.063661e6
4.0,40000.0,0.0,1.7393e6,1.726723e6,1.705365e6,1.705365e6,2.061135e6
4.0,40000.0,0.0,1.779788e6,1.661555e6,1.653465e6,1.653465e6,2.052763e6
2.0,48000.0,8000.0,1.327007e6,1.149671e6,1.141012e6,1.135004e6,1.445087e6
2.0,48000.0,8000.0,1.318865e6,1.103058e6,1.09357e6,1.093255e6,1.436561e6
