wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
2.0,1000.0,0.0,0.3131612973721112,0.31281528291234906,0.3085720529584236,0.3085720529584236,0.0
2.0,1000.0,0.0,0.4136491531345974,0.4130790591610424,0.40754363057910514,0.40754363057910514,0.0
2.0,1000.0,0.0,0.5063324439099552,0.5061821188319742,0.4998496749220188,0.4998496749220188,0.0
3.0,1000.0,0.0,0.24104430893366413,0.23898073222193883,0.23463330937420301,0.23463330937420301,0.0
3.0,1000.0,0.0,0.29401568207729356,0.2927476209311525,0.21209195188347796,0.21209195188347796,0.0
3.0,1000.0,0.0,0.3436138392331426,0.34353140676888294,0.1825525801361313,0.1825525801361313,0.0
4.0,1000.0,0.0,0.19691432446688273,0.18814520382789546,0.19212003616909046,0.19212003616909046,0.0
4.0,1000.0,0.0,0.23549862071571626,0.23154971091712961,0.2100763329932358,0.2100763329932358,0.0
4.0,1000.0,0.0,0.27156534272596244,0.2690453690711415,0.2469383274629402,0.2469383274629402,0.0
2.0,1050.0,50.0,0.36063486029271996,0.3605968447063296,0.36063486029271996,0.35869606538680854,0.0
2.0,1050.0,50.0,0.46423217374591585,0.4633480684220642,0.46423217374591585,0.4627906976744186,0.0
2.0,1050.0,50.0,0.5547342275211128,0.5542771982116245,0.5544759066070541,0.5527471435668156,0.0
3.0,1050.0,50.0,0.26050126941727125,0.24419737934519725,0.25687951966694345,0.2517537210169777,0.0
3.0,1050.0,50.0,0.31595776772247364,0.30712518853695325,0.27429260935143285,0.30827149321266967,0.0
3.0,1050.0,50.0,0.3711056103598386,0.35298564791669207,0.2857125437451987,0.36481361801753465,0.0
4.0,1050.0,50.0,0.20940752991536138,0.1988422998346142,0.20792878684696958,0.20066154295164895,0.0
4.0,1050.0,50.0,0.24938577334061307,0.2337083690819749,0.22591841510022614,0.2422002963887372,0.0
4.0,1050.0,50.0,0.2885935704393435,0.2710709058942551,0.26798675978037734,0.28167879698657317,0.0
2.0,1100.0,100.0,0.4084340251294609,0.4072899522299386,0.40817309622255227,0.40546344988157845,0.0
2.0,1100.0,100.0,0.510760781122864,0.5107811228641171,0.5109438567941416,0.5092554922701383,0.0
2.0,1100.0,100.0,0.6051361998862368,0.604230307371437,0.6053679398318832,0.6039353656224324,0.0
3.0,1100.0,100.0,0.280148585436626,0.269492458163444,0.27944818270505545,0.26691597668659484,0.0
3.0,1100.0,100.0,0.33657380113144597,0.3121009520703454,0.28853125274394453,0.3267771352592165,0.0
3.0,1100.0,100.0,0.39375665129478543,0.35932194800587847,0.23639335123904115,0.3884356154664774,0.0
4.0,1100.0,100.0,0.2181873020660534,0.2134117528778967,0.21659880359925598,0.20404162268134518,0.0
4.0,1100.0,100.0,0.2584320691116807,0.2308499687140464,0.24683608178753813,0.24791595179944692,0.0
4.0,1100.0,100.0,0.30433638617618786,0.2645752163133127,0.29921570611749226,0.2935181905581137,0.0
2.0,1150.0,150.0,0.45602522583944094,0.45572694733253793,0.45602522583944094,0.4550664734958241,0.0
2.0,1150.0,150.0,0.5610306927924633,0.5609661669498633,0.5610306927924633,0.5602563826812639,0.0
2.0,1150.0,150.0,0.6523145112050835,0.6528346260826304,0.6522240564437711,0.6515908731145836,0.0
3.0,1150.0,150.0,0.2994613537542994,0.2938153027451489,0.2979557401518593,0.2857031604906224,0.0
3.0,1150.0,150.0,0.3568436027617171,0.3367310980305146,0.3049374176118195,0.3507746120413997,0.0
3.0,1150.0,150.0,0.4170432537120723,0.3886641809725827,0.2595749726617568,0.414619043227362,0.0
4.0,1150.0,150.0,0.22582622518207607,0.23102097640543995,0.22584700418696946,0.21270428359185878,0.0
4.0,1150.0,150.0,0.26992325394924555,0.2515229457154461,0.2679343128781331,0.25836448646791144,0.0
4.0,1150.0,150.0,0.3164103798766893,0.28768671949419555,0.31294553600401964,0.30595304142110935,0.0
2.0,1200.0,200.0,0.508530569760601,0.5085531972665973,0.5080780196406752,0.5069918993528533,0.0
2.0,1200.0,200.0,0.6140724458487887,0.6133626413884692,0.614049548930714,0.6129504968631222,0.0
2.0,1200.0,200.0,0.6987644636203176,0.6982986860168661,0.698274171406158,0.6973671308099627,0.0
3.0,1200.0,200.0,0.3098566697431999,0.32067430370812744,0.3074271133069113,0.30103425810304574,0.0
3.0,1200.0,200.0,0.37423329533735006,0.36463930955870383,0.3164658307550344,0.37293057591054657,0.0
3.0,1200.0,200.0,0.43285730100741726,0.4120447248975977,0.3107771504483561,0.43623380936565925,0.0
4.0,1200.0,200.0,0.2293692453317271,0.2524094312021341,0.23010067980380344,0.21929050856208587,0.0
4.0,1200.0,200.0,0.27677176805162074,0.2721289224504745,0.2747788992901078,0.2686494813155088,0.0
4.0,1200.0,200.0,0.32282316588874016,0.3081894441361752,0.32235532199627903,0.31651271338577536,0.0
