dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
MD,1000,1.0,2,0.0,0.0,CHIM,132822,132773,15.3405361
MD,1000,1.0,2,0.0,0.0,CHI,132517,132517,0.38662
MD,1000,1.0,2,0.0,0.0,RND,155094,154980,0.5878049
MD,1000,0.9,2,0.0,0.0,CHIM,132822,132773,0.3166643
MD,1000,0.9,2,0.0,0.0,CHI,132517,132517,0.3091321
MD,1000,0.9,2,0.0,0.0,RND,155070,154966,0.3156273
MD,1000,0.8,2,0.0,0.0,CHIM,132822,132773,0.3103415
MD,1000,0.8,2,0.0,0.0,CHI,132517,132517,0.2990292
MD,1000,0.8,2,0.0,0.0,RND,155071,154996,0.315589
MD,1000,0.7,2,0.0,0.0,CHIM,132822,132773,0.2890184
MD,1000,0.7,2,0.0,0.0,CHI,132517,132517,0.3106479
MD,1000,0.7,2,0.0,0.0,RND,155086,155004,0.3148888
MD,1000,0.6,2,0.0,0.0,CHIM,132822,132773,0.3004554
MD,1000,0.6,2,0.0,0.0,CHI,132517,132517,0.3089934
MD,1000,0.6,2,0.0,0.0,RND,155122,154980,0.267921
MD,1000,0.5,2,0.0,0.0,CHIM,132822,132773,0.3178524
MD,1000,0.5,2,0.0,0.0,CHI,132517,132517,0.283867
MD,1000,0.5,2,0.0,0.0,RND,155120,154988,0.2231673
MD,1000,0.4,2,0.0,0.0,CHIM,132822,132773,0.2915415
MD,1000,0.4,2,0.0,0.0,CHI,132517,132517,0.295437
MD,1000,0.4,2,0.0,0.0,RND,155101,155005,0.2254303
MD,1000,0.3,2,0.0,0.0,CHIM,132822,132773,0.2972557
MD,1000,0.3,2,0.0,0.0,CHI,132517,132517,0.3011628
MD,1000,0.3,2,0.0,0.0,RND,155069,154964,0.2168022
MD,1000,0.2,2,0.0,0.0,CHIM,132822,132773,0.2894969
MD,1000,0.2,2,0.0,0.0,CHI,132517,132517,0.3056666
MD,1000,0.2,2,0.0,0.0,RND,155113,154995,0.2320653
MD,1000,0.1,2,0.0,0.0,CHIM,132822,132773,0.2926572
MD,1000,0.1,2,0.0,0.0,CHI,132517,132517,0.2916437
MD,1000,0.1,2,0.0,0.0,RND,155077,154946,0.2374139
MD,1000,0.09,2,0.0,0.0,CHIM,132822,132773,0.3021501
MD,1000,0.09,2,0.0,0.0,CHI,132517,132517,0.3166192
MD,1000,0.09,2,0.0,0.0,RND,155099,154996,0.2612512
MD,1000,0.08,2,0.0,0.0,CHIM,132822,132773,0.2981448
MD,1000,0.08,2,0.0,0.0,CHI,132517,132517,0.3134734
MD,1000,0.08,2,0.0,0.0,RND,155105,154973,0.2272713
MD,1000,0.07,2,0.0,0.0,CHIM,132822,132773,0.2879713
MD,1000,0.07,2,0.0,0.0,CHI,132517,132517,0.3307761
MD,1000,0.07,2,0.0,0.0,RND,155077,154980,0.2505278
MD,1000,0.06,2,0.0,0.0,CHIM,132822,132773,0.2933777
MD,1000,0.06,2,0.0,0.0,CHI,132517,132517,0.2894174
MD,1000,0.06,2,0.0,0.0,RND,155062,154964,0.2529553
MD,1000,0.05,2,0.0,0.0,CHIM,132822,132773,0.2699656
MD,1000,0.05,2,0.0,0.0,CHI,132517,132517,0.2816706
MD,1000,0.05,2,0.0,0.0,RND,155119,154984,0.2715398
MD,1000,0.04,2,0.0,0.0,CHIM,132822,132773,0.3105478
MD,1000,0.04,2,0.0,0.0,CHI,132517,132517,0.3296293
MD,1000,0.04,2,0.0,0.0,RND,155085,154979,0.3304855
MD,1000,0.03,2,0.0,0.0,CHIM,132822,132773,0.2961861
MD,1000,0.03,2,0.0,0.0,CHI,132517,132517,0.3301653
MD,1000,0.03,2,0.0,0.0,RND,155089,155001,0.3021067
MD,1000,0.02,2,0.0,0.0,CHIM,132822,132773,0.2974137
MD,1000,0.02,2,0.0,0.0,CHI,132517,132517,0.3250286
MD,1000,0.02,2,0.0,0.0,RND,155088,155023,0.2738468
MD,1000,0.01,2,0.0,0.0,CHIM,132822,132773,0.3077097
MD,1000,0.01,2,0.0,0.0,CHI,132517,132517,0.3141794
MD,1000,0.01,2,0.0,0.0,RND,155110,155011,0.2855064
MD,1000,0.009,2,0.0,0.0,CHIM,132822,132773,0.2923823
MD,1000,0.009,2,0.0,0.0,CHI,132517,132517,0.3169808
MD,1000,0.009,2,0.0,0.0,RND,155065,154980,0.2750777
MD,1000,0.008,2,0.0,0.0,CHIM,132822,132773,0.2817885
MD,1000,0.008,2,0.0,0.0,CHI,132517,132517,0.3609896
MD,1000,0.008,2,0.0,0.0,RND,155122,155008,0.2376377
MD,1000,0.007,2,0.0,0.0,CHIM,132822,132773,0.2836677
MD,1000,0.007,2,0.0,0.0,CHI,132517,132517,0.3077808
MD,1000,0.007,2,0.0,0.0,RND,155071,154988,0.3393835
MD,1000,0.006,2,0.0,0.0,CHIM,132822,132773,0.2938081
MD,1000,0.006,2,0.0,0.0,CHI,132517,132517,0.3061043
MD,1000,0.006,2,0.0,0.0,RND,155108,154954,0.2904738
MD,1000,0.005,2,0.0,0.0,CHIM,132822,132773,0.2907527
MD,1000,0.005,2,0.0,0.0,CHI,132517,132517,0.2968205
MD,1000,0.005,2,0.0,0.0,RND,155107,154976,0.2607105
MD,1000,0.004,2,0.0,0.0,CHIM,132822,132773,0.3010713
MD,1000,0.004,2,0.0,0.0,CHI,132517,132517,0.313652
MD,1000,0.004,2,0.0,0.0,RND,155107,154961,0.2572379
MD,1000,0.003,2,0.0,0.0,CHIM,132822,132773,0.3144128
MD,1000,0.003,2,0.0,0.0,CHI,132517,132517,0.3180786
MD,1000,0.003,2,0.0,0.0,RND,155073,154980,0.2705856
MD,1000,0.002,2,0.0,0.0,CHIM,132822,132773,0.3148996
MD,1000,0.002,2,0.0,0.0,CHI,132517,132517,0.3265409
MD,1000,0.002,2,0.0,0.0,RND,155081,155000,0.2656483
MD,1000,0.001,2,0.0,0.0,CHIM,132828,132736,0.2998118
MD,1000,0.001,2,0.0,0.0,CHI,132517,132517,0.3338745
MD,1000,0.001,2,0.0,0.0,RND,155076,155022,0.2775448
MD,1000,0.0009,2,0.0,0.0,CHIM,132828,132736,0.3048758
MD,1000,0.0009,2,0.0,0.0,CHI,132517,132517,0.3166131
MD,1000,0.0009,2,0.0,0.0,RND,155085,154961,0.2427679
MD,1000,0.0008,2,0.0,0.0,CHIM,132828,132736,0.3013462
MD,1000,0.0008,2,0.0,0.0,CHI,132517,132517,0.309239
MD,1000,0.0008,2,0.0,0.0,RND,155051,154970,0.2477118
MD,1000,0.0007,2,0.0,0.0,CHIM,132828,132736,0.308315
MD,1000,0.0007,2,0.0,0.0,CHI,132517,132517,0.313014
MD,1000,0.0007,2,0.0,0.0,RND,155069,154981,0.2844706
MD,1000,0.0006,2,0.0,0.0,CHIM,132828,132736,0.304539
MD,1000,0.0006,2,0.0,0.0,CHI,132517,132517,0.2965117
MD,1000,0.0006,2,0.0,0.0,RND,155097,154998,0.3042412
MD,1000,0.0005,2,0.0,0.0,CHIM,132828,132736,0.3032656
MD,1000,0.0005,2,0.0,0.0,CHI,132517,132517,0.2997669
MD,1000,0.0005,2,0.0,0.0,RND,155085,154971,0.279418
MD,1000,0.0004,2,0.0,0.0,CHIM,132828,132736,0.2779762
MD,1000,0.0004,2,0.0,0.0,CHI,132517,132517,0.3264068
MD,1000,0.0004,2,0.0,0.0,RND,155086,154989,0.2769186
MD,1000,0.0003,2,0.0,0.0,CHIM,132828,132736,0.300646
MD,1000,0.0003,2,0.0,0.0,CHI,132517,132517,0.2988676
MD,1000,0.0003,2,0.0,0.0,RND,155084,154995,0.31381
MD,1000,0.0002,2,0.0,0.0,CHIM,132788,132712,0.3168741
MD,1000,0.0002,2,0.0,0.0,CHI,132517,132517,0.3026233
MD,1000,0.0002,2,0.0,0.0,RND,155088,154998,0.3184554
MD,1000,0.0001,2,0.0,0.0,CHIM,132788,132712,0.3181385
MD,1000,0.0001,2,0.0,0.0,CHI,132517,132517,0.3303307
MD,1000,0.0001,2,0.0,0.0,RND,155096,154974,0.297866
MD,1000,9.0e-5,2,0.0,0.0,CHIM,132788,132712,0.3044019
MD,1000,9.0e-5,2,0.0,0.0,CHI,132517,132517,0.2896945
MD,1000,9.0e-5,2,0.0,0.0,RND,155126,154992,0.21526
