wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,1.121262e6,1.118786e6,1.514108e6,1.514108e6,1.550615e6
2.0,10000.0,0.0,1.113738e6,1.110993e6,1.460741e6,1.460741e6,1.545983e6
2.0,10000.0,0.0,1.106707e6,1.102982e6,1.415926e6,1.415926e6,1.532688e6
3.0,10000.0,0.0,1.164254e6,1.163862e6,1.811188e6,1.811188e6,1.865282e6
3.0,10000.0,0.0,1.161638e6,1.159831e6,1.766959e6,1.766959e6,1.861779e6
3.0,10000.0,0.0,1.15475e6,1.15201e6,1.727305e6,1.727305e6,1.851908e6
4.0,10000.0,0.0,1.187257e6,1.187291e6,2.009769e6,2.009769e6,2.064445e6
4.0,10000.0,0.0,1.184301e6,1.183801e6,1.989432e6,1.989432e6,2.061733e6
4.0,10000.0,0.0,1.183233e6,1.179252e6,1.954298e6,1.954298e6,2.053548e6
2.0,12000.0,2000.0,1.045695e6,1.04571e6,1.284898e6,1.336824e6,1.445394e6
2.0,12000.0,2000.0,1.04732e6,1.04711e6,1.228792e6,1.296574e6,1.436906e6
2.0,12000.0,2000.0,1.043296e6,1.042725e6,1.186719e6,1.244089e6,1.410051e6
3.0,12000.0,2000.0,1.094281e6,1.094146e6,1.532074e6,1.659722e6,1.740863e6
3.0,12000.0,2000.0,1.106565e6,1.105566e6,1.483693e6,1.621883e6,1.737702e6
3.0,12000.0,2000.0,1.101151e6,1.100674e6,1.453997e6,1.57521e6,1.728227e6
4.0,12000.0,2000.0,1.121462e6,1.121012e6,1.720501e6,1.871787e6,1.933345e6
4.0,12000.0,2000.0,1.131857e6,1.128705e6,1.68962e6,1.837847e6,1.931732e6
4.0,12000.0,2000.0,1.131051e6,1.127453e6,1.671372e6,1.796485e6,1.925438e6
2.0,20000.0,0.0,1.120337e6,1.116957e6,1.512683e6,1.512683e6,1.550376e6
2.0,20000.0,0.0,1.118968e6,1.110967e6,1.468027e6,1.468027e6,1.54588e6
2.0,20000.0,0.0,1.107076e6,1.100415e6,1.425016e6,1.425016e6,1.532297e6
3.0,20000.0,0.0,1.16936e6,1.161466e6,1.81932e6,1.81932e6,1.864724e6
3.0,20000.0,0.0,1.168461e6,1.157708e6,1.774212e6,1.774212e6,1.861489e6
3.0,20000.0,0.0,1.161947e6,1.152837e6,1.735022e6,1.735022e6,1.851379e6
4.0,20000.0,0.0,1.195058e6,1.185224e6,2.012786e6,2.012786e6,2.063665e6
4.0,20000.0,0.0,1.189885e6,1.181375e6,1.972262e6,1.972262e6,2.061198e6
4.0,20000.0,0.0,1.193786e6,1.177918e6,1.939187e6,1.939187e6,2.052951e6
2.0,24000.0,4000.0,1.043041e6,1.042896e6,1.2879e6,1.343189e6,1.445098e6
2.0,24000.0,4000.0,1.041125e6,1.040598e6,1.240208e6,1.304782e6,1.436513e6
2.0,24000.0,4000.0,1.037997e6,1.036863e6,1.197366e6,1.254023e6,1.40999e6
3.0,24000.0,4000.0,1.110114e6,1.107584e6,1.543456e6,1.667456e6,1.740265e6
3.0,24000.0,4000.0,1.097647e6,1.09658e6,1.489685e6,1.630217e6,1.737303e6
3.0,24000.0,4000.0,1.097454e6,1.096359e6,1.452827e6,1.584685e6,1.727793e6
4.0,24000.0,4000.0,1.148903e6,1.145028e6,1.721601e6,1.880304e6,1.933087e6
4.0,24000.0,4000.0,1.125747e6,1.125267e6,1.691079e6,1.847947e6,1.931051e6
4.0,24000.0,4000.0,1.127928e6,1.122961e6,1.660459e6,1.807116e6,1.925105e6
2.0,30000.0,0.0,1.119408e6,1.112574e6,1.514997e6,1.514997e6,1.550932e6
2.0,30000.0,0.0,1.113033e6,1.109123e6,1.474598e6,1.474598e6,1.546296e6
2.0,30000.0,0.0,1.108008e6,1.102945e6,1.432987e6,1.432987e6,1.532833e6
3.0,30000.0,0.0,1.168165e6,1.158118e6,1.824239e6,1.824239e6,1.865729e6
3.0,30000.0,0.0,1.164091e6,1.156519e6,1.783397e6,1.783397e6,1.862356e6
3.0,30000.0,0.0,1.167147e6,1.151576e6,1.744917e6,1.744917e6,1.852354e6
4.0,30000.0,0.0,1.198071e6,1.181461e6,2.019451e6,2.019451e6,2.0649e6
4.0,30000.0,0.0,1.20213e6,1.179976e6,1.983915e6,1.983915e6,2.062151e6
4.0,30000.0,0.0,1.197392e6,1.177736e6,1.949932e6,1.949932e6,2.054205e6
2.0,36000.0,6000.0,1.052357e6,1.052421e6,1.291712e6,1.348652e6,1.445744e6
2.0,36000.0,6000.0,1.051658e6,1.051835e6,1.252267e6,1.312212e6,1.436953e6
2.0,36000.0,6000.0,1.04873e6,1.049001e6,1.211994e6,1.262428e6,1.410346e6
3.0,36000.0,6000.0,1.118262e6,1.112017e6,1.54537e6,1.675749e6,1.741303e6
3.0,36000.0,6000.0,1.120211e6,1.112017e6,1.496463e6,1.638735e6,1.7382e6
3.0,36000.0,6000.0,1.117464e6,1.110119e6,1.459296e6,1.594498e6,1.728438e6
4.0,36000.0,6000.0,1.155367e6,1.146326e6,1.719233e6,1.889544e6,1.934017e6
4.0,36000.0,6000.0,1.153101e6,1.143072e6,1.692146e6,1.856762e6,1.931986e6
4.0,36000.0,6000.0,1.153337e6,1.13802e6,1.668882e6,1.81751e6,1.92604e6
2.0,40000.0,0.0,1.117473e6,1.115294e6,1.517311e6,1.517311e6,1.550551e6
