wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.13326302005218665,0.11094661673778629,0.1267961334146129,0.08475653220057992,0.11886814969633049,0.11886814969633049,0.0
2.0,1000.0,0.14687577067351998,0.1457660008047454,0.14675246291032282,0.1439942629440702,0.14296237166257805,0.14296237166257805,0.0
2.0,1000.0,0.14543997828166952,0.1789345437329705,0.1792225764693808,0.17519673960185267,0.16721128028895973,0.16721128028895973,0.0
3.0,1000.0,0.1535938781087729,0.14577003252790594,0.1522622167205226,0.11090836990713203,0.14584505570470876,0.14584505570470876,0.0
3.0,1000.0,0.23738207674020848,0.21973527102180437,0.22374493077891203,0.1684030205565655,0.13272753676193755,0.13272753676193755,0.0
3.0,1000.0,0.18203537414965987,0.19552380952380952,0.2002721088435374,0.14945578231292517,0.12963809523809525,0.12963809523809525,0.0
2.0,2000.0,0.17933941831683167,0.17321575907590758,0.17470155218646866,0.12910607466996699,0.16523566419141913,0.16523566419141913,0.0
2.0,2000.0,0.14333724060226058,0.2180191120650187,0.21837953327077372,0.1877664600468223,0.21059313641130878,0.21059313641130878,0.0
2.0,2000.0,0.09875518397745837,0.2282669806266412,0.2287399048860021,0.21786595408335374,0.062187886524635055,0.062187886524635055,0.0
3.0,2000.0,0.22861652156903725,0.19368054941492027,0.2270784599018749,0.13470097562413416,0.17119644584495589,0.17119644584495589,0.0
3.0,2000.0,0.230725321356834,0.2120416592621313,0.22912324916396065,0.17292147961464105,0.2022999833061385,0.2022999833061385,0.0
3.0,2000.0,0.268217358268585,0.2572067398166077,0.271539879790082,0.18024406916291522,0.24068945044949358,0.24068945044949358,0.0
2.0,3000.0,0.18611072626454317,0.18283720345781956,0.18570475788496918,0.13074759399295677,0.17647381020656058,0.17647381020656058,0.0
2.0,3000.0,0.22432841971374895,0.22594754551560559,0.22686905198399693,0.19938285024546468,0.218935660029008,0.218935660029008,0.0
2.0,3000.0,0.2340410727420926,0.23300066930412253,0.23365340649291266,0.22305056890850414,0.2303068858803337,0.2303068858803337,0.0
3.0,3000.0,0.21693439584579444,0.19699485284059362,0.21665812830079367,0.13304830390502834,0.16609312093812947,0.16609312093812947,0.0
3.0,3000.0,0.21051146593003822,0.21295674278374616,0.23311818479843932,0.16643199174517528,0.167633133232656,0.167633133232656,0.0
3.0,3000.0,0.22214325005854832,0.24519495231715221,0.25088094810167255,0.20614185579138278,0.16453441824747153,0.16453441824747153,0.0
2.0,4000.0,0.18893172835765082,0.18036311822618808,0.18437985570692644,0.13248141533581342,0.17378353460003482,0.17378353460003482,0.0
2.0,4000.0,0.1460366347868374,0.22420813746150106,0.22565731885232615,0.19754579348354676,0.21541903063705625,0.21541903063705625,0.0
2.0,4000.0,0.11094123109578137,0.24212987529848767,0.24285287874767844,0.23157336163438577,0.05318386840010613,0.05318386840010613,0.0
3.0,4000.0,0.23010755572244723,0.2014081484859051,0.22806104658959847,0.1294852882010568,0.18188182281468765,0.18188182281468765,0.0
3.0,4000.0,0.25578001217128116,0.23123279998707474,0.2506906932783292,0.16431498844805395,0.21248848844536117,0.21248848844536117,0.0
3.0,4000.0,0.2530960279794243,0.24398853999416642,0.2543990448177821,0.19117819436758704,0.1214913273052903,0.1214913273052903,0.0
2.0,5000.0,0.19682348275517408,0.18549996614552267,0.1920580620407479,0.13470857743486236,0.17195817521142928,0.17195817521142928,0.0
2.0,5000.0,0.22702411266434547,0.22520851738294445,0.22667008782414386,0.20378839058358883,0.2157148053837759,0.2157148053837759,0.0
