wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4800.0,8.475167302604083e-16,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
