wareh,capacity,QMKOPT,QMK,CHISOL,CHI,KLINK,GP,GS,BS,OPT,RND
2.0,10.0,0.1746031746031746,0.1746031746031746,0.1746031746031746,0.1746031746031746,0.1746031746031746,0.1746031746031746,0.0,0.0,0.1746031746031746,0.0
3.0,10.0,0.19710906701708278,0.19710906701708278,0.19710906701708278,0.19710906701708278,0.19710906701708278,0.19710906701708278,-0.04336399474375821,0.0,0.19710906701708278,0.0
4.0,10.0,0.15956284153005465,0.15956284153005465,0.15956284153005465,0.15956284153005465,0.15956284153005465,0.15956284153005465,-0.012021857923497269,0.0,0.16065573770491803,0.0
2.0,12.0,0.31218274111675126,0.31218274111675126,0.31218274111675126,0.31218274111675126,0.0,0.31218274111675126,0.31218274111675126,0.19035532994923857,0.32741116751269034,0.0
3.0,12.0,0.16744186046511628,0.16744186046511628,0.17054263565891473,0.16744186046511628,0.0,0.17054263565891473,0.08527131782945736,0.046511627906976744,0.20310077519379846,0.0
4.0,12.0,0.1150990099009901,0.1150990099009901,0.09777227722772278,0.1150990099009901,0.0,0.13366336633663367,0.01608910891089109,0.01608910891089109,0.15099009900990099,0.0
