wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,100.0,0.13670921392201996,0.13482597475064517,0.1396386970774918,0.08837274185673433,0.010601939038850526,0.0,0.0
2.0,100.0,0.14995438916567258,0.14174443898673778,0.14398989544593363,0.1204827731387271,-0.016349729843519754,0.0,0.0
2.0,100.0,0.14374399527012047,0.12364200724262804,0.12896312172049368,0.10945236863498632,-0.034956765944867345,0.0,0.0
2.0,120.0,0.13414361345164416,0.1245246439489971,0.13541122958765192,0.11155021996868242,0.03482216091268362,0.02438296920438446,0.0
2.0,120.0,0.12670310214764066,0.12216149642059887,0.12477869294126703,0.10530367177276576,0.03217612193056731,0.08428912323916557,0.0
2.0,120.0,0.08116293155663235,0.08289348446828762,0.08289348446828762,0.08116293155663235,0.005797352254045167,0.06480920654149,0.0
3.0,100.0,0.2113859910581222,0.20757078986587182,0.21120715350223546,0.14432190760059613,0.012101341281669151,0.0,0.0
3.0,100.0,0.20200181983621474,0.2037609948437974,0.20442826812253564,0.1421292083712466,0.02038216560509554,0.0,0.0
3.0,100.0,0.20711774501942887,0.19231480910380558,0.20236846974649972,0.1505581940418183,0.02695367914636403,0.0,0.0
3.0,120.0,0.19070123898326735,0.18782730872397496,0.19402222506067185,0.1514880572231447,0.07401967045599693,0.034167837527142676,0.0
3.0,120.0,0.20039758881621136,0.1919327946646146,0.19654995511094012,0.16095934333718095,0.08676414005386687,0.06387071950750288,0.0
3.0,120.0,0.1841684434968017,0.18150319829424308,0.1839685501066098,0.14892057569296374,0.06689765458422176,0.06423240938166311,0.0
4.0,100.0,0.23723540196677592,0.23840213345185843,0.2429023834657481,0.11978443246847047,-0.009167175954219679,0.0,0.0
4.0,100.0,0.23578782452999106,0.23131154879140556,0.24244628469113697,0.1612018800358102,-0.002853625783348254,0.0,0.0
4.0,100.0,0.23343185176764805,0.22291690348982607,0.23201091281118563,0.1576105490508128,-0.007047857224053654,0.0,0.0
4.0,120.0,0.22403318144643067,0.21760719710246523,0.21982708260310785,0.176422479261596,0.057892277135179346,0.011041009463722398,0.0
4.0,120.0,0.2189694859233902,0.22451749985244643,0.2268783568435342,0.16697161069468217,0.0773180664581243,0.039190226052056895,0.0
4.0,120.0,0.21472727272727274,0.2146060606060606,0.2138787878787879,0.16024242424242424,0.06709090909090909,0.06296969696969697,0.0
