dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
ED,1000,0.003,2,0.0,0.0,CHI,132554,133072,0.3424871
ED,1000,0.003,2,0.0,0.0,RND,155022,155176,0.2457614
ED,1000,0.002,2,0.0,0.0,CHIM,132795,133209,0.2874768
ED,1000,0.002,2,0.0,0.0,CHI,132554,133072,0.3215773
ED,1000,0.002,2,0.0,0.0,RND,155019,155150,0.2222972
ED,1000,0.001,2,0.0,0.0,CHIM,132795,133209,0.2806072
ED,1000,0.001,2,0.0,0.0,CHI,132554,133072,0.328695
ED,1000,0.001,2,0.0,0.0,RND,155018,155123,0.2088571
ED,1000,0.0009,2,0.0,0.0,CHIM,132795,133209,0.2902683
ED,1000,0.0009,2,0.0,0.0,CHI,132554,133072,0.3173209
ED,1000,0.0009,2,0.0,0.0,RND,155046,155176,0.2088505
ED,1000,0.0008,2,0.0,0.0,CHIM,132795,133209,0.292172
ED,1000,0.0008,2,0.0,0.0,CHI,132554,133072,0.3233043
ED,1000,0.0008,2,0.0,0.0,RND,155051,155179,0.1973667
ED,1000,0.0007,2,0.0,0.0,CHIM,132795,133209,0.2880107
ED,1000,0.0007,2,0.0,0.0,CHI,132554,133072,0.3344145
ED,1000,0.0007,2,0.0,0.0,RND,155026,155161,0.2179516
ED,1000,0.0006,2,0.0,0.0,CHIM,132795,133209,0.2917588
ED,1000,0.0006,2,0.0,0.0,CHI,132554,133072,0.3034783
ED,1000,0.0006,2,0.0,0.0,RND,155008,155147,0.2290296
ED,1000,0.0005,2,0.0,0.0,CHIM,132795,133209,0.3147684
ED,1000,0.0005,2,0.0,0.0,CHI,132554,133072,0.3003587
ED,1000,0.0005,2,0.0,0.0,RND,155045,155137,0.2184647
ED,1000,0.0004,2,0.0,0.0,CHIM,132795,133209,0.3224631
ED,1000,0.0004,2,0.0,0.0,CHI,132554,133072,0.301124
ED,1000,0.0004,2,0.0,0.0,RND,155026,155172,0.2262975
ED,1000,0.0003,2,0.0,0.0,CHIM,132795,133209,0.2875152
ED,1000,0.0003,2,0.0,0.0,CHI,132554,133072,0.3099697
ED,1000,0.0003,2,0.0,0.0,RND,155041,155123,0.1966185
ED,1000,0.0002,2,0.0,0.0,CHIM,132795,133209,0.2896964
ED,1000,0.0002,2,0.0,0.0,CHI,132554,133072,0.3243249
ED,1000,0.0002,2,0.0,0.0,RND,154980,155159,0.2148416
ED,1000,0.0001,2,0.0,0.0,CHIM,132795,133209,0.3294663
ED,1000,0.0001,2,0.0,0.0,CHI,132554,133072,0.3436555
ED,1000,0.0001,2,0.0,0.0,RND,155035,155164,0.2692916
ED,1000,9.0e-5,2,0.0,0.0,CHIM,132795,133209,0.3551249
ED,1000,9.0e-5,2,0.0,0.0,CHI,132554,133072,0.3447852
ED,1000,9.0e-5,2,0.0,0.0,RND,155052,155162,0.2667878
ED,1000,8.0e-5,2,0.0,0.0,CHIM,132795,133209,0.3223565
ED,1000,8.0e-5,2,0.0,0.0,CHI,132554,133072,0.3286836
ED,1000,8.0e-5,2,0.0,0.0,RND,155036,155149,0.2728435
ED,1000,7.0e-5,2,0.0,0.0,CHIM,132795,133209,0.3319533
ED,1000,7.0e-5,2,0.0,0.0,CHI,132554,133072,0.3243082
ED,1000,7.0e-5,2,0.0,0.0,RND,155024,155099,0.2758794
ED,1000,6.0e-5,2,0.0,0.0,CHIM,132795,133209,0.316338
ED,1000,6.0e-5,2,0.0,0.0,CHI,132554,133072,0.3065788
ED,1000,6.0e-5,2,0.0,0.0,RND,155027,155180,0.2681104
ED,1000,5.0e-5,2,0.0,0.0,CHIM,132795,133209,0.3092451
ED,1000,5.0e-5,2,0.0,0.0,CHI,132554,133072,0.3243907
ED,1000,5.0e-5,2,0.0,0.0,RND,155060,155141,0.259973
ED,1000,4.0e-5,2,0.0,0.0,CHIM,132795,133209,0.3165822
ED,1000,4.0e-5,2,0.0,0.0,CHI,132554,133072,0.3459267
ED,1000,4.0e-5,2,0.0,0.0,RND,155014,155157,0.3035548
ED,1000,3.0e-5,2,0.0,0.0,CHIM,132795,133209,0.3141233
ED,1000,3.0e-5,2,0.0,0.0,CHI,132554,133072,0.3240822
ED,1000,3.0e-5,2,0.0,0.0,RND,155010,155172,0.271693
ED,1000,2.0e-5,2,0.0,0.0,CHIM,132795,133209,0.301365
ED,1000,2.0e-5,2,0.0,0.0,CHI,132554,133072,0.2844533
ED,1000,2.0e-5,2,0.0,0.0,RND,155028,155189,0.2473696
ED,1000,1.0e-5,2,0.0,0.0,CHIM,132795,133209,0.3250683
ED,1000,1.0e-5,2,0.0,0.0,CHI,132554,133072,0.2623025
ED,1000,1.0e-5,2,0.0,0.0,RND,155032,155177,0.246364
ED,1000,9.0e-6,2,0.0,0.0,CHIM,132795,133209,0.2809771
ED,1000,9.0e-6,2,0.0,0.0,CHI,132554,133072,0.3029597
ED,1000,9.0e-6,2,0.0,0.0,RND,155012,155129,0.2391261
ED,1000,8.0e-6,2,0.0,0.0,CHIM,132795,133209,0.3205365
ED,1000,8.0e-6,2,0.0,0.0,CHI,132554,133072,0.3186419
ED,1000,8.0e-6,2,0.0,0.0,RND,155034,155156,0.2377246
ED,1000,7.0e-6,2,0.0,0.0,CHIM,132795,133209,0.3111106
ED,1000,7.0e-6,2,0.0,0.0,CHI,132554,133072,0.3269277
ED,1000,7.0e-6,2,0.0,0.0,RND,155032,155160,0.2512742
ED,1000,6.0e-6,2,0.0,0.0,CHIM,132795,133209,0.3146405
ED,1000,6.0e-6,2,0.0,0.0,CHI,132554,133072,0.3170705
ED,1000,6.0e-6,2,0.0,0.0,RND,155014,155147,0.2257854
ED,1000,5.0e-6,2,0.0,0.0,CHIM,132795,133209,0.3082732
ED,1000,5.0e-6,2,0.0,0.0,CHI,132554,133072,0.3209848
ED,1000,5.0e-6,2,0.0,0.0,RND,155066,155163,0.2499444
ED,1000,4.0e-6,2,0.0,0.0,CHIM,132795,133209,0.3074633
ED,1000,4.0e-6,2,0.0,0.0,CHI,132554,133072,0.3108909
ED,1000,4.0e-6,2,0.0,0.0,RND,155036,155167,0.2664452
ED,1000,3.0e-6,2,0.0,0.0,CHIM,132795,133209,0.3147732
ED,1000,3.0e-6,2,0.0,0.0,CHI,132554,133072,0.33953
ED,1000,3.0e-6,2,0.0,0.0,RND,155044,155146,0.2572702
ED,1000,2.0e-6,2,0.0,0.0,CHIM,132795,133209,0.3108405
ED,1000,2.0e-6,2,0.0,0.0,CHI,132554,133072,0.3231388
ED,1000,2.0e-6,2,0.0,0.0,RND,155056,155150,0.2533292
ED,1000,1.0,2,0.1,0.0,CHIM,127159,127548,0.2976114
ED,1000,1.0,2,0.1,0.0,CHI,127082,127514,0.310894
ED,1000,1.0,2,0.1,0.0,RND,154557,154703,0.2750734
ED,1000,0.9,2,0.1,0.0,CHIM,127159,127548,0.3046357
ED,1000,0.9,2,0.1,0.0,CHI,127082,127514,0.3072824
ED,1000,0.9,2,0.1,0.0,RND,154602,154698,0.310435
ED,1000,0.8,2,0.1,0.0,CHIM,127159,127548,0.3248311
ED,1000,0.8,2,0.1,0.0,CHI,127082,127514,0.3004313
