wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
2.0,10000.0,0.0,10.7043479,13.342911,10.4173309,9.9981209,24.6523421
2.0,10000.0,0.0,10.5101147,13.1872783,9.4974545,9.352157,15.2709083
2.0,10000.0,0.0,10.1714252,13.9350011,9.6132609,9.72882,1.6315097
3.0,10000.0,0.0,10.0177843,19.2621108,10.0039204,10.2312233,1.8757871
3.0,10000.0,0.0,10.0358224,14.7185743,10.0285121,10.1609836,2.5726741
3.0,10000.0,0.0,10.0432233,15.7006057,9.8736802,10.1930128,2.0162602
4.0,10000.0,0.0,10.1375189,24.6018789,10.9926711,11.3564239,2.0404289
4.0,10000.0,0.0,10.131586,23.8194054,11.1064308,11.2567658,2.2742537
4.0,10000.0,0.0,11.0798563,18.297931,11.5461728,11.3016367,2.5772526
2.0,11000.0,1000.0,10.8522361,21.5380208,9.5101378,9.3521296,5.5789057
2.0,11000.0,1000.0,10.9784375,23.7268763,9.6519013,9.3330427,4.2502406
2.0,11000.0,1000.0,10.6761861,26.1385534,9.8109416,9.3922713,4.5267044
3.0,11000.0,1000.0,11.2721988,20.5618589,10.2929117,9.886641,7.739589
3.0,11000.0,1000.0,11.2748393,20.4957689,10.2944438,10.0079511,7.8004394
3.0,11000.0,1000.0,11.0926255,19.9747545,9.9777561,10.0378861,8.0935161
4.0,11000.0,1000.0,11.3529753,29.0978993,12.1163454,10.8201401,59.6563961
4.0,11000.0,1000.0,11.7788259,28.5423353,12.3606109,10.4912823,45.6313561
4.0,11000.0,1000.0,11.9086634,28.5483862,12.2408237,10.7829918,34.4831073
2.0,12000.0,2000.0,10.8103557,31.1922688,9.6187077,9.0674104,9.2113211
2.0,12000.0,2000.0,11.4792201,21.5889424,10.1874787,9.4579079,4.8768239
2.0,12000.0,2000.0,11.4238783,21.1327103,10.0981064,9.4243327,4.58461
3.0,12000.0,2000.0,11.8809028,20.5154702,10.762407,10.0807582,9.6260196
3.0,12000.0,2000.0,11.3610023,20.7616524,10.5362291,9.9467179,8.8995345
3.0,12000.0,2000.0,11.7393824,20.7434846,10.7046813,10.2792546,8.2469219
4.0,12000.0,2000.0,11.4414186,29.5534946,12.1961734,10.2559574,35.3016488
4.0,12000.0,2000.0,11.693385,28.7810285,12.3010872,10.3061779,38.0560141
4.0,12000.0,2000.0,12.1396184,28.5608142,12.6052509,10.7246243,34.922832
2.0,15000.0,0.0,13.8511503,18.68502,14.0243531,13.7877965,9.5898478
2.0,15000.0,0.0,14.1838476,19.8573001,13.7921939,14.1439889,2.7751411
2.0,15000.0,0.0,14.4196288,17.920004,13.6132075,14.2033539,2.9798981
3.0,15000.0,0.0,14.7428678,22.0215039,16.7694302,16.589675,8.871955
3.0,15000.0,0.0,14.1030901,23.8011523,15.4741095,16.1437082,2.7740787
3.0,15000.0,0.0,15.0403532,23.7520871,16.18086,17.6358885,7.2537919
4.0,15000.0,0.0,15.0108899,28.8178825,17.7469962,18.2952228,4.5361761
4.0,15000.0,0.0,15.4009051,26.9352739,19.4878235,18.4199469,6.6530652
4.0,15000.0,0.0,14.9712394,26.8575376,18.0922063,18.4106706,11.671691
2.0,16500.0,1500.0,17.9753461,41.9970317,16.4402713,15.5836064,14.8034886
2.0,16500.0,1500.0,16.3952952,34.4061627,13.9244293,13.6622746,13.6410517
2.0,16500.0,1500.0,16.2942503,27.3482184,14.552502,14.0683577,5.7738098
3.0,16500.0,1500.0,17.210761,27.2028467,16.4448515,15.8791934,12.0225091
3.0,16500.0,1500.0,17.3258036,26.9721428,16.3685296,15.8980172,12.0245863
3.0,16500.0,1500.0,17.2809005,26.8278963,16.7320086,16.1448812,11.5007929
4.0,16500.0,1500.0,17.8268517,37.3081257,19.3819352,16.7780879,46.0280598
4.0,16500.0,1500.0,17.5786887,35.6459783,19.0245468,16.5909193,47.9396909
4.0,16500.0,1500.0,17.4781119,35.353466,19.726923,16.8630044,47.0840524
2.0,18000.0,3000.0,16.4104978,30.1149379,14.3500716,13.3447557,6.0636463
2.0,18000.0,3000.0,16.9793964,33.1413034,14.5083438,13.7359561,6.2071865
2.0,18000.0,3000.0,16.4504675,24.6621564,14.2383221,13.5645171,6.4134335
3.0,18000.0,3000.0,17.3716701,27.7222672,16.6329247,15.3515759,11.586673
3.0,18000.0,3000.0,17.3242981,27.8163444,16.989175,15.8316302,11.4870651
3.0,18000.0,3000.0,17.4779578,27.4769526,17.3038035,15.6532297,11.0932292
4.0,18000.0,3000.0,17.4998029,37.2850116,19.9632443,16.0538179,48.0993314
4.0,18000.0,3000.0,17.5484063,36.2760123,19.6667136,15.6828417,49.0704606
4.0,18000.0,3000.0,17.7461917,36.756456,20.2658303,15.8687757,49.0745253
2.0,20000.0,0.0,19.6071665,25.5763613,18.7651678,18.7505701,23.7800114
2.0,20000.0,0.0,19.7490035,25.4513104,18.9542742,18.9260979,61.9619493
