wareh,capacity,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.3127551853666503,0.3124285480973379,0.3127551853666503,0.3088627579073439,0.30828206942856623,0.30828206942856623,0.0
2.0,1000.0,0.1522758723171083,0.4617963649197106,0.46186137657537174,0.4588987025531006,0.4563075237060359,0.4563075237060359,0.0
2.0,1000.0,-0.01798146120150188,0.5898486389236546,0.5903473091364205,0.5849499374217773,0.5827010325406758,0.5827010325406758,0.0
3.0,1000.0,0.241997113997114,0.2405137085137085,0.2422857142857143,0.23653102453102454,0.23584992784992784,0.23584992784992784,0.0
3.0,1000.0,0.3195869684227691,0.31859690401034324,0.31961608796431107,0.3129768324927492,0.1485213096805004,0.1485213096805004,0.0
3.0,1000.0,0.35707955593346186,0.39490545023412893,0.3954443659357373,0.39052226919438093,0.27042191111483693,0.27042191111483693,0.0
2.0,2000.0,0.31430541442879956,0.31269959355494265,0.3141330381768036,0.30167658586151835,0.30839925968935983,0.30839925968935983,0.0
2.0,2000.0,0.15295279770312312,0.459744647852217,0.46064013441530266,0.4550271877106009,0.14585352794010395,0.14585352794010395,0.0
2.0,2000.0,-0.01848140069563167,0.5906580989997838,0.5905696712452593,0.5763917546031558,-0.021861305979681268,-0.021861305979681268,0.0
3.0,2000.0,0.24171402064246783,0.2391569059492056,0.24213150875565348,0.2268699988403108,0.23702307781514553,0.23702307781514553,0.0
3.0,2000.0,0.32293607996868556,0.3207043413742135,0.32263812533958064,0.31291662528407926,0.31646871184282016,0.31646871184282016,0.0
3.0,2000.0,0.3560371517027864,0.39252414800797647,0.3939194327838027,0.38499080788785023,0.27086489691061194,0.27086489691061194,0.0
2.0,3000.0,0.3187712565702126,0.31771638506447447,0.3185984758925486,0.304748740519797,0.3159340159685721,0.3159340159685721,0.0
2.0,3000.0,0.46102937104247815,0.4603740146578301,0.460918606583101,0.45370045598035774,0.4570787719913604,0.4570787719913604,0.0
2.0,3000.0,0.5899082839945227,0.5901151622023663,0.5899082839945227,0.5838398565644426,0.5875341102759362,0.5875341102759362,0.0
3.0,3000.0,0.24217874836876813,0.23862757099467613,0.24200552020417826,0.2322585488099225,0.2361561825131942,0.2361561825131942,0.0
3.0,3000.0,0.20736928801322452,0.321425024971232,0.3229729492923357,0.3098477192941465,0.31854530161159367,0.31854530161159367,0.0
3.0,3000.0,0.16240257641241754,0.39395045913297494,0.3943575131394639,0.3786260730063333,0.38756330288409735,0.38756330288409735,0.0
2.0,4000.0,0.31841302136317395,0.3175047231507048,0.3181405318994332,0.30999309693358523,0.3050247057113792,0.3050247057113792,0.0
2.0,4000.0,0.152254838410964,0.46020001852023334,0.4605241226039448,0.42930826928419297,0.44780072228910084,0.44780072228910084,0.0
2.0,4000.0,-0.01877450980392157,0.591078431372549,0.5906666666666667,0.5759019607843138,0.5807549019607843,0.5807549019607843,0.0
3.0,4000.0,0.2481261099195092,0.24384210890472566,0.2484086348854909,0.23315805253811203,0.23664637099564104,0.23664637099564104,0.0
3.0,4000.0,0.32549271137026237,0.3227463556851312,0.3252536443148688,0.3150204081632653,0.3188862973760933,0.3188862973760933,0.0
3.0,4000.0,0.36088009011816025,0.3952915658030343,0.39709512738777175,0.39062387651894637,0.39135488819116554,0.39135488819116554,0.0
2.0,5000.0,0.31825476702118977,0.31797368731242465,0.31833637080760546,0.28582179546464287,0.3143468523606162,0.3143468523606162,0.0
2.0,5000.0,0.4648478295025,0.46436724244692745,0.4646445042097578,0.4483969649079029,0.46095692276411493,0.46095692276411493,0.0
2.0,5000.0,-0.014462403649520214,0.5882196790939123,0.5878362435110901,0.5820847097687588,0.5840707094541451,0.5840707094541451,0.0
3.0,5000.0,0.24869751673379503,0.24447857204949147,0.24851206861580366,0.23538581901422734,0.23585523456289298,0.23585523456289298,0.0
3.0,5000.0,0.32573035280940826,0.321769413851036,0.3246978252753407,0.30911657644203844,0.31862516333768903,0.31862516333768903,0.0
3.0,5000.0,0.1666046612101865,0.3955008040707582,0.39747497779804625,0.3678503708326333,0.38972829609005594,0.38972829609005594,0.0
2.0,6000.0,0.3194357338277934,0.3179087248566157,0.3191539643152546,0.3077468437269926,0.3135640207600505,0.3135640207600505,0.0
2.0,6000.0,0.4646655199837245,0.46463777765447856,0.46447132367900273,0.45582496439734416,0.4632414137490984,0.4632414137490984,0.0
2.0,6000.0,0.5927782464538659,0.593249102430794,0.5925722469639599,0.5856957878009064,0.5903160620745129,0.5903160620745129,0.0
3.0,6000.0,0.2493808245688811,0.24237694248292227,0.248735730166227,0.21585319494522456,0.23880012441106338,0.23880012441106338,0.0
3.0,6000.0,0.2138862023561216,0.32401915659702396,0.32688565469185143,0.29974131602558873,0.3199932415898577,0.3199932415898577,0.0
3.0,6000.0,0.17291514155075785,0.3979862469547686,0.4006804517143303,0.3761025837963685,0.38764746120705174,0.38764746120705174,0.0
2.0,7000.0,0.31916596921509405,0.3184381936610749,0.31854735999417777,0.30970488701284526,0.31611840908263894,0.31611840908263894,0.0
2.0,7000.0,0.4649735684447895,0.4649920520498318,0.46500129385235295,0.4585043066799749,0.46087020812539276,0.46087020812539276,0.0
2.0,7000.0,-0.007234742427505727,0.5963033305268929,0.5956376167446596,0.5884224541342784,0.5937187946664578,0.5937187946664578,0.0
3.0,7000.0,0.2522666913538816,0.24660791880992194,0.2516070798303525,0.2286363978267536,0.23728078042458153,0.23728078042458153,0.0
3.0,7000.0,0.3068452242079231,0.3249615043628389,0.3297501283187905,0.307801782464654,0.321835192011572,0.321835192011572,0.0
