dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
HD,5000,6.0e-5,2,0.0,0.0,CHIM,114339,114840,0.7332088
HD,5000,6.0e-5,2,0.0,0.0,CHI,112487,113387,0.9353142
HD,5000,6.0e-5,2,0.0,0.0,RND,155142,155089,3.4657892
HD,5000,5.0e-5,2,0.0,0.0,CHIM,114591,114933,0.743232
HD,5000,5.0e-5,2,0.0,0.0,CHI,112758,113614,0.8837091
HD,5000,5.0e-5,2,0.0,0.0,RND,155143,155075,3.4518696
HD,5000,4.0e-5,2,0.0,0.0,CHIM,114355,114941,0.7188131
HD,5000,4.0e-5,2,0.0,0.0,CHI,112817,113597,1.0152696
HD,5000,4.0e-5,2,0.0,0.0,RND,155125,155100,3.451077
HD,5000,3.0e-5,2,0.0,0.0,CHIM,113887,114444,0.7212348
HD,5000,3.0e-5,2,0.0,0.0,CHI,112537,113488,0.9371634
HD,5000,3.0e-5,2,0.0,0.0,RND,155106,155064,3.362591
HD,5000,2.0e-5,2,0.0,0.0,CHIM,114236,114783,0.7236601
HD,5000,2.0e-5,2,0.0,0.0,CHI,112604,113670,0.9089863
HD,5000,2.0e-5,2,0.0,0.0,RND,155086,155079,3.381383
HD,5000,1.0e-5,2,0.0,0.0,CHIM,114135,114607,0.7245348
HD,5000,1.0e-5,2,0.0,0.0,CHI,112515,113475,0.9241923
HD,5000,1.0e-5,2,0.0,0.0,RND,155143,155105,3.4150232
HD,5000,9.0e-6,2,0.0,0.0,CHIM,113877,114485,0.7391005
HD,5000,9.0e-6,2,0.0,0.0,CHI,112639,113654,1.0784569
HD,5000,9.0e-6,2,0.0,0.0,RND,155134,155066,3.4492431
HD,5000,8.0e-6,2,0.0,0.0,CHIM,113742,114426,0.7385608
HD,5000,8.0e-6,2,0.0,0.0,CHI,112700,113790,0.917384
HD,5000,8.0e-6,2,0.0,0.0,RND,155135,155078,3.3556263
HD,5000,7.0e-6,2,0.0,0.0,CHIM,114177,114570,0.7579213
HD,5000,7.0e-6,2,0.0,0.0,CHI,112827,113692,0.8982745
HD,5000,7.0e-6,2,0.0,0.0,RND,155148,155098,3.3537363
HD,5000,6.0e-6,2,0.0,0.0,CHIM,114520,114932,0.7394321
HD,5000,6.0e-6,2,0.0,0.0,CHI,112574,113527,0.9830186
HD,5000,6.0e-6,2,0.0,0.0,RND,155118,155086,3.4106194
HD,5000,5.0e-6,2,0.0,0.0,CHIM,114505,114848,0.7110392
HD,5000,5.0e-6,2,0.0,0.0,CHI,112641,113416,0.9494582
HD,5000,5.0e-6,2,0.0,0.0,RND,155127,155081,3.40527
HD,5000,4.0e-6,2,0.0,0.0,CHIM,114542,114973,0.7115897
HD,5000,4.0e-6,2,0.0,0.0,CHI,112637,113394,0.90773
HD,5000,4.0e-6,2,0.0,0.0,RND,155139,155073,3.3693813
HD,5000,3.0e-6,2,0.0,0.0,CHIM,114485,115037,0.7274995
HD,5000,3.0e-6,2,0.0,0.0,CHI,112654,113551,0.95613
HD,5000,3.0e-6,2,0.0,0.0,RND,155103,155124,3.4797664
HD,5000,2.0e-6,2,0.0,0.0,CHIM,114723,115386,0.7231782
HD,5000,2.0e-6,2,0.0,0.0,CHI,112449,113437,0.9739055
HD,5000,2.0e-6,2,0.0,0.0,RND,155144,155063,3.3790531
HD,5000,1.0,2,0.1,0.0,CHIM,113924,114423,0.7349168
HD,5000,1.0,2,0.1,0.0,CHI,112487,113208,0.8730994
HD,5000,1.0,2,0.1,0.0,RND,154670,154605,3.5701319
HD,5000,0.9,2,0.1,0.0,CHIM,113867,114361,0.7124834
HD,5000,0.9,2,0.1,0.0,CHI,112462,113157,0.859286
HD,5000,0.9,2,0.1,0.0,RND,154708,154608,3.7056595
HD,5000,0.8,2,0.1,0.0,CHIM,113562,114221,0.6868139
HD,5000,0.8,2,0.1,0.0,CHI,112709,113460,0.9512148
HD,5000,0.8,2,0.1,0.0,RND,154655,154629,3.7912437
HD,5000,0.7,2,0.1,0.0,CHIM,113511,114160,0.7071124
HD,5000,0.7,2,0.1,0.0,CHI,112616,113510,0.9406988
HD,5000,0.7,2,0.1,0.0,RND,154655,154644,3.6579373
HD,5000,0.6,2,0.1,0.0,CHIM,112707,113302,0.7360026
HD,5000,0.6,2,0.1,0.0,CHI,112105,112661,0.8470014
HD,5000,0.6,2,0.1,0.0,RND,154687,154619,3.6701689
HD,5000,0.5,2,0.1,0.0,CHIM,112480,113227,0.7331422
HD,5000,0.5,2,0.1,0.0,CHI,111928,112774,0.8915232
HD,5000,0.5,2,0.1,0.0,RND,154664,154637,3.6778228
HD,5000,0.4,2,0.1,0.0,CHIM,113038,113810,0.7220739
HD,5000,0.4,2,0.1,0.0,CHI,112535,113398,0.932341
HD,5000,0.4,2,0.1,0.0,RND,154669,154664,3.6908082
HD,5000,0.3,2,0.1,0.0,CHIM,113293,113827,0.723532
HD,5000,0.3,2,0.1,0.0,CHI,112500,113259,0.9241018
HD,5000,0.3,2,0.1,0.0,RND,154695,154618,3.5863574
HD,5000,0.2,2,0.1,0.0,CHIM,113423,114052,0.7167367
HD,5000,0.2,2,0.1,0.0,CHI,112367,113099,0.8702057
HD,5000,0.2,2,0.1,0.0,RND,154649,154629,3.673584
HD,5000,0.1,2,0.1,0.0,CHIM,113148,113995,0.735489
HD,5000,0.1,2,0.1,0.0,CHI,112104,112965,0.8995297
