dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
EF,5000,2.0e-6,2,0.0,0.0,RND,155095,155159,3.1931971
EF,5000,1.0,2,0.1,0.0,CHIM,151973,154778,0.6540911
EF,5000,1.0,2,0.1,0.0,CHI,149968,154600,0.9546817
EF,5000,1.0,2,0.1,0.0,RND,154652,154721,3.4621464
EF,5000,0.9,2,0.1,0.0,CHIM,152006,154707,0.6607043
EF,5000,0.9,2,0.1,0.0,CHI,149895,154628,0.956258
EF,5000,0.9,2,0.1,0.0,RND,154649,154701,3.4230173
EF,5000,0.8,2,0.1,0.0,CHIM,151943,154698,0.6596349
EF,5000,0.8,2,0.1,0.0,CHI,149917,154745,0.9726337
EF,5000,0.8,2,0.1,0.0,RND,154648,154730,3.4667524
EF,5000,0.7,2,0.1,0.0,CHIM,152136,154729,0.6631678
EF,5000,0.7,2,0.1,0.0,CHI,150000,154613,0.9002383
EF,5000,0.7,2,0.1,0.0,RND,154636,154722,3.4460935
EF,5000,0.6,2,0.1,0.0,CHIM,152326,154840,0.6712108
EF,5000,0.6,2,0.1,0.0,CHI,149850,154741,0.9651805
EF,5000,0.6,2,0.1,0.0,RND,154648,154716,3.4614957
EF,5000,0.5,2,0.1,0.0,CHIM,152389,154806,0.6851196
EF,5000,0.5,2,0.1,0.0,CHI,150051,154650,0.9606308
EF,5000,0.5,2,0.1,0.0,RND,154633,154714,3.4201684
EF,5000,0.4,2,0.1,0.0,CHIM,152569,154707,0.6848059
EF,5000,0.4,2,0.1,0.0,CHI,149973,154681,0.9628818
EF,5000,0.4,2,0.1,0.0,RND,154628,154698,3.4435413
EF,5000,0.3,2,0.1,0.0,CHIM,152681,154786,0.6802424
EF,5000,0.3,2,0.1,0.0,CHI,149974,154647,0.9719331
EF,5000,0.3,2,0.1,0.0,RND,154628,154710,3.552806
EF,5000,0.2,2,0.1,0.0,CHIM,152722,154712,0.6863238
EF,5000,0.2,2,0.1,0.0,CHI,149988,154542,0.97564
EF,5000,0.2,2,0.1,0.0,RND,154650,154720,3.4908204
EF,5000,0.1,2,0.1,0.0,CHIM,153083,154782,0.7040135
EF,5000,0.1,2,0.1,0.0,CHI,150105,154739,1.0275828
EF,5000,0.1,2,0.1,0.0,RND,154652,154693,3.4449823
EF,5000,0.09,2,0.1,0.0,CHIM,153056,154748,0.688342
EF,5000,0.09,2,0.1,0.0,CHI,150030,154755,0.9738192
EF,5000,0.09,2,0.1,0.0,RND,154653,154700,3.4735174
EF,5000,0.08,2,0.1,0.0,CHIM,153022,154750,0.7047995
EF,5000,0.08,2,0.1,0.0,CHI,149992,154678,0.9711089
EF,5000,0.08,2,0.1,0.0,RND,154658,154696,3.4601729
EF,5000,0.07,2,0.1,0.0,CHIM,153043,154647,0.6817045
EF,5000,0.07,2,0.1,0.0,CHI,150011,154659,0.9561865
EF,5000,0.07,2,0.1,0.0,RND,154637,154702,3.4967361
EF,5000,0.06,2,0.1,0.0,CHIM,153039,154719,0.6829236
EF,5000,0.06,2,0.1,0.0,CHI,149935,154689,0.9613687
EF,5000,0.06,2,0.1,0.0,RND,154650,154698,3.4363539
EF,5000,0.05,2,0.1,0.0,CHIM,153054,154689,0.6867624
EF,5000,0.05,2,0.1,0.0,CHI,149907,154719,0.9784374
EF,5000,0.05,2,0.1,0.0,RND,154647,154687,3.4342033
EF,5000,0.04,2,0.1,0.0,CHIM,153053,154701,0.6907277
EF,5000,0.04,2,0.1,0.0,CHI,149946,154514,0.9782672
EF,5000,0.04,2,0.1,0.0,RND,154631,154702,3.4625204
EF,5000,0.03,2,0.1,0.0,CHIM,153211,154699,0.8827405
EF,5000,0.03,2,0.1,0.0,CHI,149950,154697,0.9400978
EF,5000,0.03,2,0.1,0.0,RND,154647,154709,3.4489886
EF,5000,0.02,2,0.1,0.0,CHIM,153240,154712,0.879085
EF,5000,0.02,2,0.1,0.0,CHI,149786,154623,0.9440029
EF,5000,0.02,2,0.1,0.0,RND,154634,154718,3.4417927
EF,5000,0.01,2,0.1,0.0,CHIM,153179,154742,0.6802118
EF,5000,0.01,2,0.1,0.0,CHI,149988,154783,0.9680627
EF,5000,0.01,2,0.1,0.0,RND,154618,154711,3.462127
EF,5000,0.009,2,0.1,0.0,CHIM,153194,154739,0.8915451
EF,5000,0.009,2,0.1,0.0,CHI,150000,154749,0.9380373
EF,5000,0.009,2,0.1,0.0,RND,154618,154691,3.460002
EF,5000,0.008,2,0.1,0.0,CHIM,153195,154731,0.6916936
EF,5000,0.008,2,0.1,0.0,CHI,150047,154607,0.9929542
EF,5000,0.008,2,0.1,0.0,RND,154620,154695,3.4177828
EF,5000,0.007,2,0.1,0.0,CHIM,153350,154733,0.8690832
EF,5000,0.007,2,0.1,0.0,CHI,149934,154520,0.9362512
EF,5000,0.007,2,0.1,0.0,RND,154632,154710,3.4996199
EF,5000,0.006,2,0.1,0.0,CHIM,153322,154721,0.8959189
EF,5000,0.006,2,0.1,0.0,CHI,150152,154731,0.9148129
EF,5000,0.006,2,0.1,0.0,RND,154627,154709,3.4230285
EF,5000,0.005,2,0.1,0.0,CHIM,153361,154756,0.8728259
EF,5000,0.005,2,0.1,0.0,CHI,149910,154517,0.9749744
EF,5000,0.005,2,0.1,0.0,RND,154631,154717,3.4326149
EF,5000,0.004,2,0.1,0.0,CHIM,153375,154714,0.8804837
EF,5000,0.004,2,0.1,0.0,CHI,150056,154755,0.9451937
EF,5000,0.004,2,0.1,0.0,RND,154637,154694,3.4579986
EF,5000,0.003,2,0.1,0.0,CHIM,153256,154676,0.6992855
EF,5000,0.003,2,0.1,0.0,CHI,149965,154693,0.9553994
EF,5000,0.003,2,0.1,0.0,RND,154636,154712,3.4360879
EF,5000,0.002,2,0.1,0.0,CHIM,153234,154681,0.6816781
EF,5000,0.002,2,0.1,0.0,CHI,149978,154702,0.9726354
EF,5000,0.002,2,0.1,0.0,RND,154649,154707,3.440265
EF,5000,0.001,2,0.1,0.0,CHIM,153485,154739,0.8852605
EF,5000,0.001,2,0.1,0.0,CHI,150041,154521,0.9390416
EF,5000,0.001,2,0.1,0.0,RND,154640,154709,3.4388161
EF,5000,0.0009,2,0.1,0.0,CHIM,153472,154740,0.8957037
EF,5000,0.0009,2,0.1,0.0,CHI,150032,154680,0.9379699
